EFF_DATE,SITE_NO,SITE_TYPE_CODE,STATE_CODE,ARPT_ID,CITY,COUNTRY_CODE,SKED_SEQ_NO,MONTH,DAY,HOUR
2025/02/20,593.5,A,AL,AL94,WILMER,US,1,UNATNDD,,
2025/02/20,594.0,A,AL,AL17,WILSONVILLE,US,1,UNATNDD,,
2025/02/20,594.01,H,AL,34AL,WILSONVILLE,US,1,ATTENDANCE ON REQUEST,,
2025/02/20,596.0,A,AL,AL54,WINFIELD,US,1,UNATNDD,,
2025/02/20,598.11,H,AL,AL98,WOODLAND,US,1,UNATNDD,,
2025/02/20,624.0,A,AZ,26AZ,AGUILA,US,1,UNATNDD,,
2025/02/20,624.01,A,AZ,27AZ,AGUILA,US,1,UNATNDD,,
2025/02/20,624.02,A,AZ,28AZ,AGUILA,US,1,ALL,ALL,0800-1700
2025/02/20,626.0,A,AZ,P01,AJO,US,1,UNATNDD,,
2025/02/20,630.3,A,AZ,E51,BAGDAD,US,1,UNATNDD,,
2025/02/20,632.0,A,AZ,31AZ,BENSON,US,1,UNATNDD,,
2025/02/20,632.1,A,AZ,E95,BENSON,US,1,ALL,ALL,0700-1700
2025/02/20,634.0,A,AZ,P04,BISBEE,US,1,ALL,ALL,ALL
2025/02/20,634.02,H,AZ,6AZ6,BISBEE,US,1,UNATNDD,,
2025/02/20,636.0,A,AZ,62AZ,BOUSE,US,1,UNATNDD,,
2025/02/20,640.21,A,AZ,10AZ,BUCKEYE,US,1,ALL,MON-SAT,0800-1700
2025/02/20,640.3,A,AZ,BXK,BUCKEYE,US,2,UNATNDD,,
2025/02/20,640.49,H,AZ,22AZ,BULLHEAD CITY,US,1,ALL,ALL,ALL
2025/02/20,640.5,A,AZ,IFP,BULLHEAD CITY,US,1,ALL,ALL,ALL
2025/02/20,640.51,A,AZ,A20,BULLHEAD CITY,US,1,ALL,ALL,0700-1800
2025/02/20,640.52,A,AZ,1AZ8,BULLHEAD CITY,US,1,UNATNDD,,
2025/02/20,640.53,A,AZ,A09,BULLHEAD CITY,US,1,ALL,ALL,0800-1700
2025/02/20,642.71,A,AZ,19AZ,CAMP VERDE,US,1,UNATNDD,,
2025/02/20,642.72,H,AZ,01AZ,CAMP VERDE,US,1,UNATNDD,,
2025/02/20,642.81,A,AZ,33AZ,CAMP WOOD,US,1,ALL,ALL,ALL
2025/02/20,642.86,H,AZ,AZ91,CAREFREE,US,1,UNATNDD,,
2025/02/20,642.87,A,AZ,18AZ,CAREFREE,US,1,ALL,ALL,0800-1600
2025/02/20,642.871,H,AZ,AZ52,CAREFREE,US,1,UNATNDD,,
2025/02/20,642.872,H,AZ,AZ51,CAREFREE,US,1,UNATNDD,,
2025/02/20,642.9,A,AZ,CGZ,CASA GRANDE,US,1,ALL,ALL,0600-1600
2025/02/20,645.11,A,AZ,P19,CHANDLER,US,1,UNATNDD,,
2025/02/20,645.13,H,AZ,AZ87,CHANDLER,US,1,ALL,ALL,ALL
2025/02/20,647.01,H,AZ,AZ76,CHANDLER,US,1,ALL,ALL,ALL
2025/02/20,648.0,A,AZ,CHD,CHANDLER,US,1,ALL,MON-FRI,0500-1700
2025/02/20,648.0,A,AZ,CHD,CHANDLER,US,2,ALL,SAT-SUN,0500-1530
2025/02/20,648.01,H,AZ,AZ77,CHANDLER,US,1,ALL,ALL,ALL
2025/02/20,653.01,A,AZ,E91,CHINLE,US,1,UNATNDD,,
2025/02/20,653.5,A,AZ,59AZ,CHINO VALLEY,US,1,ALL,IREG,IREG
2025/02/20,655.0,A,AZ,Z95,CIBECUE,US,1,UNATNDD,,
2025/02/20,658.0,A,AZ,CFT,CLIFTON/MORENCI,US,1,UNATTENDED,,
2025/02/20,658.4,A,AZ,AZ66,CLIFTON,US,1,IREG,IREG,IREG
2025/02/20,660.7,A,AZ,AZC,COLORADO CITY,US,1,ALL,MON-SAT,0800-1800
2025/02/20,662.0,A,AZ,P08,COOLIDGE,US,1,ALL,MON-FRI,0800-1700
2025/02/20,662.3,A,AZ,37AZ,COOLIDGE,US,1,ALL,MON-FRI,0800-1700
2025/02/20,665.0,A,AZ,P52,COTTONWOOD,US,1,ALL,MON-FRI,0800-1700
2025/02/20,665.1,H,AZ,AZ22,COTTONWOOD,US,1,ALL,ALL,ALL
2025/02/20,665.2,G,AZ,AZ86,COYOTE SPRINGS,US,1,ALL,SAT-SUN,1000-1800
2025/02/20,666.61,U,AZ,AZ00,DATELAND,US,1,OCT-APR,ALL,ALL
2025/02/20,670.0,A,AZ,DGL,DOUGLAS,US,1,ALL,MON-FRI,0600-1400
2025/02/20,670.1,A,AZ,AZ17,DOUGLAS,US,1,UNATNDD,,
2025/02/20,670.2,A,AZ,P03,DOUGLAS,US,1,ALL,MON-FRI,0630-1630
2025/02/20,671.0,A,AZ,DUG,DOUGLAS BISBEE,US,1,ALL,MON-FRI,0700-1500
2025/02/20,672.54,A,AZ,E60,ELOY,US,1,ALL,ALL,0700-1600
2025/02/20,674.0,A,AZ,FLG,FLAGSTAFF,US,2,ALL,ALL,ALL
2025/02/20,674.02,H,AZ,AZ23,FLAGSTAFF,US,1,UNATNDD,,
2025/02/20,674.04,H,AZ,3AZ0,FLAGSTAFF,US,1,ALL,ALL,ALL
2025/02/20,682.0,A,AZ,FHU,FORT HUACHUCA SIERRA VISTA,US,1,ALL,MON-FRI,1400-2230Z
2025/02/20,682.3,A,AZ,5AZ9,FORT THOMAS,US,1,ALL,MON-THU,0830-1600
2025/02/20,687.1,A,AZ,E63,GILA BEND,US,1,UNATNDD,,
2025/02/20,688.0,A,AZ,GAX,GILA BEND,US,1,0,0,0
2025/02/20,689.0,A,AZ,GXF,GILA BEND,US,1,ALL,ALL,DURG SKED RNG PERIODS ONLY
2025/02/20,690.0,H,AZ,3AZ1,GILBERT,US,1,UNATNDD,,
2025/02/20,690.02,H,AZ,06AZ,GILBERT,US,1,UNATNDD,,
2025/02/20,692.1,U,AZ,AZ79,GLENDALE,US,1,UNATNDD,,
2025/02/20,692.21,A,AZ,GEU,GLENDALE,US,1,ALL,ALL,0630-1930
2025/02/20,692.22,H,AZ,77AZ,GLENDALE,US,1,UNATNDD,,
2025/02/20,692.25,A,AZ,LUF,GLENDALE,US,1,ALL,MON-THU,1330-0530Z
2025/02/20,692.25,A,AZ,LUF,GLENDALE,US,2,ALL,FRI,1330-0130Z
2025/02/20,694.0,A,AZ,P13,GLOBE,US,1,UNATNDD,,
2025/02/20,696.0,H,AZ,AZ56,GOLDFIELD,US,1,UNATNDD,,
2025/02/20,696.01,H,AZ,AZ55,GOLDFIELD,US,1,UNATNDD,,
2025/02/20,696.02,H,AZ,AZ53,GOLDFIELD,US,1,UNATNDD,,
2025/02/20,696.03,H,AZ,AZ54,GOLDFIELD,US,1,UNATNDD,,
2025/02/20,696.1,H,AZ,76AZ,GOODYEAR,US,1,UNATNDD,,
2025/02/20,696.71,A,AZ,GYR,GOODYEAR,US,1,ALL,ALL,ALL
2025/02/20,700.1,A,AZ,GCN,GRAND CANYON,US,3,OCT 1 - MAY 31,ALL,0700-1900
2025/02/20,700.1,A,AZ,GCN,GRAND CANYON,US,4,JUN 1 - SEP 30,ALL,0600-2000
2025/02/20,702.0,A,AZ,14AZ,GREEN VALLEY,US,1,UNATNDD,,
2025/02/20,704.0,A,AZ,68AZ,HACKBERRY,US,1,UNATNDD,,
2025/02/20,705.0,A,AZ,6AZ2,HEBER,US,1,UNATNDD,,
2025/02/20,706.1,A,AZ,03AZ,HEREFORD,US,1,ALL,ALL,ALL
2025/02/20,710.0,A,AZ,P14,HOLBROOK,US,1,UNATNDD,,
2025/02/20,710.6,A,AZ,11AZ,HUACHUCA CITY,US,1,ALL,ALL,ALL
2025/02/20,710.61,A,AZ,AZ21,HUACHUCA CITY/TOMBSTONE,US,1,ALL,ALL,ALL
2025/02/20,712.8,A,AZ,0V7,KAYENTA,US,1,UNATNDD,,
2025/02/20,713.0,A,AZ,E67,KEARNY,US,1,ALL,MON-FRI,0900-1700
2025/02/20,716.0,A,AZ,IGM,KINGMAN,US,1,ALL,MON-FRI,0600-1600
2025/02/20,716.0,A,AZ,IGM,KINGMAN,US,2,ALL,SAT-SUN,0600-1400
2025/02/20,716.01,A,AZ,73AZ,KINGMAN,US,1,UNATNDD,,
2025/02/20,716.1,A,AZ,AZ97,KINGMAN,US,1,UNATNDD,,
2025/02/20,716.11,A,AZ,4AZ6,KINGMAN,US,1,UNATNDD,,
2025/02/20,717.0,A,AZ,AZ45,KLONDYKE,US,1,IREG,,
2025/02/20,717.01,A,AZ,AN01,KLONDYKE,US,1,UNATNDD,,
2025/02/20,717.71,A,AZ,9AZ2,LAKE HAVASU CITY,US,1,UNATNDD,,
2025/02/20,717.76,A,AZ,HII,LAKE HAVASU CITY,US,1,ALL,ALL,0800-1700
2025/02/20,717.8,H,AZ,AZ80,LAKE HAVASU CITY,US,1,ALL,ALL,ALL
2025/02/20,717.9,H,AZ,71AZ,LAKE HAVASU CITY,US,1,UNATNDD,,
2025/02/20,718.0,A,AZ,AZ90,LAVEEN,US,1,UNATNDD,,
2025/02/20,727.2,H,AZ,02AZ,MARANA,US,1,ALL,ALL,ALL
2025/02/20,727.9,U,AZ,4AZ8,MARANA,US,1,ALL,ALL,IREG
2025/02/20,728.0,A,AZ,MZJ,MARANA,US,1,ALL,ALL,0700-1530
2025/02/20,728.4,A,AZ,AZ03,MARBLE CANYON,US,1,UNATNDD,,
2025/02/20,728.5,A,AZ,L41,MARBLE CANYON,US,1,ALL,ALL,DALGT
2025/02/20,728.57,A,AZ,AZ78,MARICOPA,US,1,UNATNDD,,
2025/02/20,728.58,A,AZ,AZ13,MARICOPA,US,1,ALL,FRI-SUN,0800-1800
2025/02/20,728.59,A,AZ,AZ31,MARICOPA,US,1,UNATNDD,,
2025/02/20,728.61,A,AZ,40AZ,MARICOPA,US,1,UNATNDD,,
2025/02/20,728.62,H,AZ,2AN2,MARICOPA,US,1,UNATNDD,,
2025/02/20,728.63,A,AZ,41AZ,MARICOPA,US,1,UNATNDD,,
2025/02/20,728.64,A,AZ,2AZ4,MARICOPA,US,2,ALL,ALL,ALL
2025/02/20,728.65,G,AZ,E68,MARICOPA,US,1,ALL,ALL,0900-1700
2025/02/20,728.66,A,AZ,AZ43,MARICOPA,US,1,ALL,ALL,ALL
2025/02/20,728.73,A,AZ,2AZ9,MCNEAL,US,1,ALL,MON-FRI,0800-1600
2025/02/20,728.8,A,AZ,L25,MEADVIEW,US,1,UNATNDD,,
2025/02/20,729.0,A,AZ,FFZ,MESA,US,1,AUG 16 - MAY 14,FRI-SUN,0530-1600
2025/02/20,729.0,A,AZ,FFZ,MESA,US,2,AUG 16 - MAY 14,MON-THUR,0530-1800
2025/02/20,729.0,A,AZ,FFZ,MESA,US,3,MAY 15 - AUG 15,FRI-SUN,0500-1530
2025/02/20,729.0,A,AZ,FFZ,MESA,US,4,MAY 15 - AUG 15,MON-THUR,0500-1800
2025/02/20,729.11,H,AZ,66AZ,MESA,US,1,UNATNDD,,
2025/02/20,729.13,H,AZ,AZ10,MESA,US,1,ALL,MON-FRI,0800-1700
2025/02/20,729.15,H,AZ,AZ81,MESA,US,1,ALL,MON-FRI,0600-1630
2025/02/20,729.16,H,AZ,AZ92,MESA,US,1,ALL,ALL,ALL
2025/02/20,729.19,H,AZ,AZ39,MESA,US,1,ALL,MON-FRI,0600-1630
2025/02/20,729.21,H,AZ,08AZ,MESA,US,1,UNATNDD,,
2025/02/20,729.22,H,AZ,69AZ,MESA,US,1,ALL,ALL,ALL
2025/02/20,732.0,A,AZ,0AZ4,MOBILE,US,1,ALL,ALL,DALGT
2025/02/20,732.05,A,AZ,5AZ6,MOBILE,US,1,UNATNDD,,
2025/02/20,732.1,A,AZ,1AZ0,MOBILE,US,1,ALL,MON-FRI,0700-1700
2025/02/20,734.23,A,AZ,45AZ,MOHAVE VALLEY,US,1,IREG,,
2025/02/20,735.4,A,AZ,0AZ5,MORRISTOWN,US,1,IREG,,
2025/02/20,735.41,A,AZ,12AZ,MORRISTOWN,US,1,UNATNDD,,
2025/02/20,735.42,A,AZ,AZ32,MORRISTOWN,US,1,UNATNDD,,
2025/02/20,735.43,A,AZ,AZ28,MORRISTOWN,US,1,UNATNDD,,
2025/02/20,739.0,A,AZ,OLS,NOGALES,US,1,ALL,ALL,0700-1900
2025/02/20,741.9,A,AZ,AZ82,OVERGAARD,US,1,UNATNDD,,
2025/02/20,742.11,A,AZ,44AZ,PAGE,US,1,UNATNDD,,
2025/02/20,742.2,A,AZ,PGA,PAGE,US,1,ALL,ALL,DALGT
2025/02/20,742.7,A,AZ,AZ26,PALOMINAS,US,1,UNATNDD,,
2025/02/20,745.0,A,AZ,P20,PARKER,US,1,ALL,ALL,0800-1700
2025/02/20,745.01,H,AZ,AZ47,PARKER,US,1,ALL,ALL,ALL
2025/02/20,746.0,A,AZ,AZ57,PAULDEN,US,1,UNATNDD,,
2025/02/20,747.1,A,AZ,PAN,PAYSON,US,1,ALL,MON-FRI,0700-1600
2025/02/20,747.1,A,AZ,PAN,PAYSON,US,2,ALL,SAT-SUN,0700-1100
2025/02/20,749.0,A,AZ,1G4,PEACH SPRINGS,US,2,ALL,ALL,DALGT
2025/02/20,749.01,H,AZ,AZ12,PEACH SPRINGS,US,1,UNATNDD,,
2025/02/20,749.02,A,AZ,L37,PEACH SPRINGS,US,1,ALL,ALL,DALGT
2025/02/20,749.03,A,AZ,3AZ5,PEACH SPRINGS,US,1,UNATNDD,,
2025/02/20,749.04,H,AZ,AZ36,PEACH SPRINGS,US,1,UNATNDD,,
2025/02/20,749.05,H,AZ,AZ35,PEACH SPRINGS,US,1,UNATNDD,,
2025/02/20,749.61,A,AZ,7AZ4,PEARCE,US,1,UNATNDD,,
2025/02/20,751.13,H,AZ,4AZ5,PHOENIX,US,1,UNATNDD,,
2025/02/20,751.14,H,AZ,AZ07,PHOENIX,US,1,ALL,MON-FRI,0730-1600
2025/02/20,751.15,H,AZ,AZ20,PHOENIX,US,1,UNATNDD,,
2025/02/20,751.19,H,AZ,AZ24,PHOENIX,US,1,UNATNDD,,
2025/02/20,751.23,H,AZ,67AZ,PHOENIX,US,1,UNATNDD,,
2025/02/20,751.24,H,AZ,5AZ2,PHOENIX,US,1,UNATNDD,,
2025/02/20,751.26,H,AZ,AZ30,PHOENIX,US,1,UNATNDD,,
2025/02/20,751.27,H,AZ,AZ29,PHOENIX,US,1,UNATNDD,,
2025/02/20,751.29,H,AZ,AZ33,PHOENIX,US,1,UNATNDD,,
2025/02/20,751.33,H,AZ,20E,PHOENIX,US,1,UNATNDD,,
2025/02/20,751.35,H,AZ,AZ48,PHOENIX,US,1,UNATNDD,,
2025/02/20,751.37,H,AZ,AZ62,PHOENIX,US,1,UNATNDD,,
2025/02/20,751.4,A,AZ,DVT,PHOENIX,US,1,ALL,ALL,ALL
2025/02/20,751.43,H,AZ,AZ95,PHOENIX,US,1,UNATNDD,,
2025/02/20,751.44,H,AZ,AZ94,PHOENIX,US,1,UNATNDD,,
2025/02/20,751.45,H,AZ,AZ98,PHOENIX,US,1,ALL,ALL,ALL
2025/02/20,751.46,H,AZ,0AZ7,PHOENIX,US,1,ALL,ALL,0600-1900
2025/02/20,751.47,H,AZ,0AZ6,PHOENIX,US,1,UNATNDD,,
2025/02/20,751.49,H,AZ,3AZ4,PHOENIX,US,1,UNATNDD,,
2025/02/20,751.51,H,AZ,2AZ0,PHOENIX,US,1,ALL,MON-FRI,0900-1700
2025/02/20,751.52,H,AZ,AZ41,PHOENIX,US,1,ALL,ALL,ALL
2025/02/20,751.53,H,AZ,AZ02,PHOENIX,US,1,UNATNDD,,
2025/02/20,751.54,H,AZ,0AZ0,PHOENIX,US,1,ALL,ALL,ALL
2025/02/20,751.55,A,AZ,A39,MARICOPA,US,1,ALL,MON-SAT,0800-1700
2025/02/20,751.56,H,AZ,AZ99,PHOENIX,US,1,UNATNDD,,
2025/02/20,752.0,H,AZ,P18,PHOENIX,US,1,ALL,MON-FRI,1330-2300Z EXC HOL
2025/02/20,753.0,A,AZ,IWA,PHOENIX,US,1,ALL,ALL,ALL
2025/02/20,754.0,A,AZ,PHX,PHOENIX,US,1,ALL,ALL,ALL
2025/02/20,754.01,H,AZ,AZ74,PHOENIX,US,1,ALL,ALL,ALL
2025/02/20,756.78,A,AZ,E37,PIMA,US,1,ALL,ALL,ALL
2025/02/20,761.0,A,AZ,P10,POLACCA,US,1,UNATNDD,,
2025/02/20,762.0,A,AZ,25AZ,PORTAL,US,1,UNATNDD,,
2025/02/20,763.0,A,AZ,PRC,PRESCOTT,US,2,ALL,ALL,0600-2200
2025/02/20,763.08,A,AZ,AZ46,PRESCOTT,US,1,ALL,ALL,ALL
2025/02/20,763.11,A,AZ,AZ27,PRESCOTT,US,1,ALL,ALL,0900-1700
2025/02/20,765.0,H,AZ,AZ70,PRESCOTT VALLEY,US,1,UNATNDD,,
2025/02/20,765.01,H,AZ,72AZ,PRESCOTT VALLEY,US,1,UNATNDD,,
2025/02/20,765.1,H,AZ,51AZ,PRESCOTT VALLEY,US,1,UNATNDD,,
2025/02/20,768.01,A,AZ,5AZ3,QUEEN CREEK,US,1,UNATNDD,,
2025/02/20,768.41,A,AZ,AZ63,REDROCK,US,1,UNATNDD,,
2025/02/20,777.0,A,AZ,48AZ,RIMROCK,US,1,ALL,ALL,DALGT
2025/02/20,778.7,A,AZ,50AZ,ROCKY RIDGE,US,1,UNATNDD,,
2025/02/20,780.01,H,AZ,AZ58,ROOSEVELT,US,1,UNATNDD,,
2025/02/20,782.0,A,AZ,SAD,SAFFORD,US,1,ALL,ALL,0630-1830
2025/02/20,782.01,H,AZ,1AZ3,SAFFORD,US,1,UNATNDD,,
2025/02/20,782.02,H,AZ,AZ44,SAFFORD,US,1,ALL,ALL,ALL
2025/02/20,782.5,A,AZ,09AZ,ST DAVID,US,1,UNATNDD,,
2025/02/20,783.0,A,AZ,SJN,ST JOHNS,US,1,ALL,ALL,0700-1700
2025/02/20,785.0,A,AZ,2AZ1,SALOME,US,1,UNATNDD,,
2025/02/20,785.01,A,AZ,0AZ2,SALOME,US,1,UNATNDD,,
2025/02/20,785.02,A,AZ,AZ40,SALOME,US,1,UNATNDD,,
2025/02/20,786.2,A,AZ,44A,SAN LUIS,US,1,UNATNDD,,
2025/02/20,786.7,A,AZ,E77,SAN MANUEL,US,1,UNATNDD,,
2025/02/20,788.0,A,AZ,SDL,SCOTTSDALE,US,1,ALL,ALL,ALL
2025/02/20,788.03,H,AZ,32AZ,SCOTTSDALE,US,1,ALL,ALL,ALL
2025/02/20,788.04,H,AZ,AZ96,SCOTTSDALE,US,1,UNATNDD,,
2025/02/20,788.05,H,AZ,5AZ0,SCOTTSDALE,US,1,UNATNDD,,
2025/02/20,788.06,H,AZ,6AZ0,SCOTTSDALE,US,1,UNATNDD,,
2025/02/20,788.07,H,AZ,7AZ0,SCOTTSDALE,US,1,UNATNDD,,
2025/02/20,788.08,H,AZ,81AZ,SCOTTSDALE,US,1,ALL,ALL,ALL
2025/02/20,788.3,A,AZ,SEZ,SEDONA,US,1,MAY-SEP,ALL,0700-1800
2025/02/20,788.3,A,AZ,SEZ,SEDONA,US,2,OCT-APR,ALL,0700-1700
2025/02/20,788.31,H,AZ,5AZ8,SEDONA,US,1,ALL,ALL,ALL
2025/02/20,791.1,A,AZ,P23,SELIGMAN,US,1,UNATNDD,,
2025/02/20,791.2,A,AZ,52AZ,SELIGMAN,US,1,UNATNDD,,
2025/02/20,793.0,A,AZ,E78,SELLS,US,1,UNATNDD,,
2025/02/20,794.09,U,AZ,61AZ,SHOW LOW,US,1,UNATNDD,,
2025/02/20,794.1,A,AZ,SOW,SHOW LOW,US,2,JAN-DEC,ALL,0700-1900
2025/02/20,794.11,A,AZ,21AZ,SHOW LOW,US,1,UNATNDD,,
2025/02/20,794.12,H,AZ,AZ75,SHOW LOW,US,1,ALL,ALL,ALL
2025/02/20,794.17,H,AZ,AZ89,SIERRA VISTA,US,1,ALL,ALL,ALL
2025/02/20,794.24,A,AZ,16AZ,SKULL VALLEY,US,1,UNATNDD,,
2025/02/20,795.1,A,AZ,3AZ8,SOLOMON,US,1,UNATNDD,,
2025/02/20,796.0,A,AZ,54AZ,SOMERTON,US,1,ALL,ALL,ALL
2025/02/20,797.0,A,AZ,JTC,SPRINGERVILLE,US,1,ALL,ALL,0800-1600
2025/02/20,797.5,A,AZ,55AZ,STANFIELD,US,1,SUMMER,ALL,DAWN-DUSK
2025/02/20,797.5,A,AZ,55AZ,STANFIELD,US,2,WINTER,MON-SAT,DAWN-DUSK
2025/02/20,797.511,A,AZ,AZ61,STANFIELD,US,1,ALL,ALL,ALL
2025/02/20,797.52,A,AZ,5AZ7,STANFIELD,US,1,UNATNDD,,
2025/02/20,801.0,H,AZ,AZ08,SUN CITY,US,1,UNATNDD,,
2025/02/20,801.01,H,AZ,AR31,SUN CITY,US,1,UNATNDD,,
2025/02/20,801.41,H,AZ,3AZ6,SUN CITY WEST,US,1,UNATNDD,,
2025/02/20,801.89,H,AZ,AZ15,SUPAI VILLAGE,US,1,IREG,,
2025/02/20,802.0,A,AZ,E81,SUPERIOR,US,1,UNATNDD,,
2025/02/20,802.41,H,AZ,4AZ1,SURPRISE,US,1,UNATNDD,,
2025/02/20,804.0,A,AZ,TYL,TAYLOR,US,1,ALL,MON-FRI,0730-1700
2025/02/20,806.01,H,AZ,AZ73,TEMPE,US,1,ALL,ALL,ALL
2025/02/20,806.04,H,AZ,3AZ7,TEMPE,US,1,UNATNDD,,
2025/02/20,806.113,H,AZ,AZ59,TEMPE,US,1,UNATNDD,,
2025/02/20,806.2,A,AZ,U30,TEMPLE BAR,US,1,UNATNDD,,
2025/02/20,809.01,H,AZ,1AZ1,TOLLESON,US,1,ALL,MON-FRI,0800-1700
2025/02/20,809.02,H,AZ,1AZ7,TOLLESON,US,1,UNATNDD,,
2025/02/20,810.0,A,AZ,P29,TOMBSTONE,US,1,UNATNDD,,
2025/02/20,810.01,H,AZ,4AZ4,TOMBSTONE,US,1,IRREGULARLY,,
2025/02/20,810.24,H,AZ,6AZ7,TONOPAH,US,1,UNATNDD,,
2025/02/20,810.25,A,AZ,56AZ,TONOPAH,US,1,UNATNDD,,
2025/02/20,810.26,A,AZ,AZ85,TONOPAH,US,1,ALL,ALL,ALL
2025/02/20,810.28,H,AZ,43AZ,TONOPAH,US,1,UNATNDD,,
2025/02/20,810.29,U,AZ,13AZ,TONOPAH,US,1,IREG,,
2025/02/20,811.12,A,AZ,T03,TUBA CITY,US,1,UNATNDD,,
2025/02/20,812.03,A,AZ,74AZ,TOMBSTONE,US,1,UNATNDD,,
2025/02/20,812.05,H,AZ,AZ37,TUCSON,US,1,ALL,ALL,ALL
2025/02/20,812.06,H,AZ,AZ84,TUCSON,US,1,UNATNDD,,
2025/02/20,812.07,H,AZ,5AZ5,TUCSON,US,1,UNATNDD,,
2025/02/20,812.08,H,AZ,5AZ4,TUCSON,US,1,ALL,ALL,ALL
2025/02/20,812.09,H,AZ,70AZ,TUCSON,US,1,IREG,,
2025/02/20,812.12,A,AZ,6AZ8,TUCSON,US,1,UNATNDD,,
2025/02/20,813.0,A,AZ,AVQ,MARANA,US,1,ALL,ALL,0700-1730
2025/02/20,813.2,H,AZ,65AZ,TUCSON,US,1,UNATNDD,,
2025/02/20,813.3,G,AZ,AZ67,TUCSON,US,2,ALL,FRI-SAT-SUN,0830-DUSK
2025/02/20,816.0,A,AZ,TUS,TUCSON,US,1,ALL,ALL,ALL
2025/02/20,817.3,A,AZ,57AZ,TUCSON,US,1,ON CALL,,
2025/02/20,818.0,A,AZ,RYN,TUCSON,US,1,ALL,M-F,0800-1700
2025/02/20,818.0,A,AZ,RYN,TUCSON,US,2,ALL,SAT,0800-1700
2025/02/20,818.01,H,AZ,01MU,TUCSON,US,1,ALL,ALL,ALL
2025/02/20,818.61,H,AZ,AZ18,TUSAYAN,US,1,ALL,ALL,DALGT
2025/02/20,821.01,A,AZ,AZ01,WENDEN,US,1,UNATNDD,,
2025/02/20,822.97,A,AZ,AZ50,WHITE HILLS,US,1,ALL,ALL,ALL
2025/02/20,823.0,A,AZ,E24,WHITERIVER,US,1,APR-OCT,MON-FRI,0700-1700
2025/02/20,823.0,A,AZ,E24,WHITERIVER,US,2,NOV-MAR,MON-FRI,0800-1700
2025/02/20,823.6,A,AZ,1Z1,WHITMORE,US,1,MAY-OCT,ALL,DALGT
2025/02/20,823.6,A,AZ,1Z1,WHITMORE,US,2,NOV-APR,UNATNDD,
2025/02/20,825.2,A,AZ,23AZ,WICKENBURG,US,1,UNATNDD,,
2025/02/20,825.21,A,AZ,AZ64,WICKENBURG,US,1,UNATNDD,,
2025/02/20,825.3,H,AZ,AZ93,WICKENBURG,US,1,UNATNDD,,
2025/02/20,827.3,A,AZ,E25,WICKENBURG,US,1,ALL,TUE-SAT,0700-1600
2025/02/20,829.11,H,AZ,AZ16,WILLCOX,US,1,ALL,ALL,ALL
2025/02/20,829.12,A,AZ,AZ14,WILLCOX,US,1,ALL,ALL,ALL
2025/02/20,829.14,A,AZ,93AZ,WILLCOX,US,1,ALL,ALL,0800-1700
2025/02/20,829.2,A,AZ,4AZ9,WILLCOX,US,1,UNATNDD,,
2025/02/20,830.0,A,AZ,P33,WILLCOX,US,1,ALL,ALL,"0800-1700, CLSD HOLS"
2025/02/20,831.0,A,AZ,CMR,WILLIAMS,US,3,ALL,WED-SUN,0800-1500
2025/02/20,833.1,A,AZ,RQE,WINDOW ROCK,US,1,ALL,MON-FRI,0800-1700
2025/02/20,838.0,A,AZ,INW,WINSLOW,US,2,ALL,MON-FRI,0700-1800
2025/02/20,838.0,A,AZ,INW,WINSLOW,US,3,ALL,SAT-SUN,0800-1700
2025/02/20,838.3,H,AZ,AZ65,WINTERSBURG,US,1,UNATNDD,,
2025/02/20,840.1,A,AZ,24AZ,YOUNG,US,1,UNATNDD,,
2025/02/20,840.11,A,AZ,58AZ,YOUNG,US,1,UNATNDD,,
2025/02/20,840.41,A,AZ,AZ34,YUCCA,US,1,UNATNDD,,
2025/02/20,841.0,A,AZ,NYL,YUMA,US,6,ALL,ALL,
2025/02/20,841.13,H,AZ,05AZ,YUMA,US,1,UNATNDD,,
2025/02/20,841.2,A,AZ,LGF,YUMA PROVING GROUND (YUMA),US,1,ALL,MON-FRI,0600-1600
2025/02/20,841.2,A,AZ,LGF,YUMA PROVING GROUND (YUMA),US,2,CLSD HOL,,
2025/02/20,860.0,A,AR,M73,ALMYRA,US,1,ALL,MON-FRI,0800-1700
2025/02/20,860.5,A,AR,54AR,ALTUS,US,1,UNATNDD,,
2025/02/20,861.1,A,AR,ADF,ARKADELPHIA,US,1,ALL,M - F,0700-1730
2025/02/20,861.1,A,AR,ADF,ARKADELPHIA,US,2,ALL,SAT,0700-1600
2025/02/20,861.11,A,AR,41AR,ARKADELPHIA,US,1,UNATNDD,,
2025/02/20,867.0,A,AR,CVK,ASH FLAT,US,1,ALL,MON-FRI,0800-1600
2025/02/20,871.1,H,AR,AR76,AUGUSTA,US,1,UNATNDD,,
2025/02/20,871.11,A,AR,M60,AUGUSTA,US,1,UNATNDD,,
2025/02/20,875.0,A,AR,M74,BALD KNOB,US,1,UNATNDD,,
2025/02/20,880.0,A,AR,BVX,BATESVILLE,US,1,ALL,ALL,0730-1730
2025/02/20,880.0,A,AR,BVX,BATESVILLE,US,2,ALL,ALL,1730-0730
2025/02/20,880.01,H,AR,AR24,BATESVILLE,US,1,ALL,ALL,ALL
2025/02/20,882.0,A,AR,1AR0,BEEDEVILLE,US,1,UNATNDD,,
2025/02/20,884.0,A,AR,25AR,BELLEVILLE,US,1,UNATNDD,,
