EFF_DATE,SITE_NO,SITE_TYPE_CODE,STATE_CODE,ARPT_ID,CITY,COUNTRY_CODE,RWY_END_ID,ILS_LOC_ID,SYSTEM_TYPE_CODE,TAB_NAME,ILS_COMP_TYPE_CODE,REF_COL_NAME,REF_COL_SEQ_NO,REMARK
2025/02/20,1291.0,A,CA,BFL,BAKERSFIELD,US,30R,BFL,LD,ILS,,GENERAL_REMARK,1,ILS UNMONITORED WHEN ATCT CLSD.
2025/02/20,1291.0,A,CA,BFL,BAKERSFIELD,US,30R,BFL,LD,ILS,,GENERAL_REMARK,2,LOC UNUSBL BYD 25 DEG L AND R OF CRS.
2025/02/20,1291.0,A,CA,BFL,BAKERSFIELD,US,30R,BFL,LD,ILS,,GENERAL_REMARK,3,ILS CLASSIFICATION CODE IE
2025/02/20,1327.0,A,CA,BIH,BISHOP,US,17,BIH,DD,ILS,,GENERAL_REMARK,1,"LOC/DME UNUSBL BYD 14.5 NM BLO 8,600 FT."
2025/02/20,1353.0,A,CA,BUR,BURBANK,US,08,BUR,LS,ILS,,GENERAL_REMARK,4,ILS CLASSIFICATION CODE IA
2025/02/20,1353.0,A,CA,BUR,BURBANK,US,08,BUR,LS,ILS,,GENERAL_REMARK,7,LOC UNUSBL INSIDE 0.9 NM TO THLD; BYD 30 DEGS RIGHT OF CRS.
2025/02/20,1376.1,A,CA,CRQ,CARLSBAD,US,24,CRQ,LD,ILS,,GENERAL_REMARK,1,ILS UNMONITORED WHEN ATCT CLSD.
2025/02/20,1376.1,A,CA,CRQ,CARLSBAD,US,24,CRQ,LD,ILS,,GENERAL_REMARK,2,AUTOPILOT COUPLED APPROACHES NA BELOW 960 FT MSL.
2025/02/20,1395.0,A,CA,CIC,CHICO,US,13L,CIC,LD,ILS,,GENERAL_REMARK,1,ILS UNMONITORED WHEN ATCT CLOSED.
2025/02/20,1395.0,A,CA,CIC,CHICO,US,13L,CIC,LD,ILS,,GENERAL_REMARK,2,ILS CLASSIFICATION CODE IE.
2025/02/20,1398.0,A,CA,CNO,CHINO,US,26R,CNO,LS,ILS,,GENERAL_REMARK,1,ILS UNMONITORED WHEN ATCT CLOSED.
2025/02/20,1437.0,A,CA,CCR,CONCORD,US,19R,CCR,DD,ILS,,GENERAL_REMARK,2,LDA UNMON WHEN ATCT CLSD.
2025/02/20,1464.0,A,CA,CEC,CRESCENT CITY,US,12,CEC,LS,ILS,,GENERAL_REMARK,1,ILS CLASSIFICATION CODE IA
2025/02/20,1464.0,A,CA,CEC,CRESCENT CITY,US,12,CEC,LS,ILS,,GENERAL_REMARK,2,LOC UNUSBL WITHIN 0.3 NM FM THLD.
2025/02/20,1464.0,A,CA,CEC,CRESCENT CITY,US,12,CEC,LS,ILS,,GENERAL_REMARK,3,UNMONITORED.
2025/02/20,1526.8,A,CA,EDW,EDWARDS,US,23L,EDW,LG,ILS,,GENERAL_REMARK,1,ILS CLASSIFICATION CODE ID.
2025/02/20,1565.1,A,CA,SUU,FAIRFIELD,US,03L,TXV,LG,ILS,,GENERAL_REMARK,1,ILS CLASSIFICATION CODE IE.
2025/02/20,1565.1,A,CA,SUU,FAIRFIELD,US,21L,SUU,LS,ILS,,GENERAL_REMARK,1,"LS - 21L(CATII). SPECIAL AIRCREW AND ACFT CERTIFICATION RQR. MISSED APCH AT IM IF ACFT NOT RADAR ALTIMETER EQPT. ILS - 21L.  MM NOT INSTL, DME IN LIEU OF MM. ILS - 21L. BC UNUSE."
2025/02/20,1565.1,A,CA,SUU,FAIRFIELD,US,21L,SUU,LS,ILS,,GENERAL_REMARK,2,NO-NOTAM MP 1200-1500Z++ MON-FRI (1500/3+1).
2025/02/20,1591.0,A,CA,FAT,FRESNO,US,11L,RPW,LE,ILS,,GENERAL_REMARK,1,LOC UNUSBL BYD 27 DEG EACH SIDE OF LOC COURSE.
2025/02/20,1591.0,A,CA,FAT,FRESNO,US,11L,RPW,LE,ILS,,GENERAL_REMARK,2,DME ALSO SERVES RY 29R.
2025/02/20,1591.0,A,CA,FAT,FRESNO,US,29R,FAT,LD,ILS,,GENERAL_REMARK,1,DME ALSO SERVES RY 11L.
2025/02/20,1591.0,A,CA,FAT,FRESNO,US,29R,FAT,LD,ILS,,GENERAL_REMARK,2,ILS CLASSIFICATION CODE IIIE
2025/02/20,1593.0,A,CA,FUL,FULLERTON,US,24,FUL,LE,ILS,,GENERAL_REMARK,2,ILS UNMONITORED WHEN ATCT CLSD.
2025/02/20,1647.0,A,CA,HHR,HAWTHORNE,US,25,HHR,LC,ILS,,GENERAL_REMARK,1,LOC UNUSBL BYD 15 DEGS RIGHT OF CRS; BYD 20 DEGS LEFT OF CRS; WI 0.8 NM INBD.
2025/02/20,1647.0,A,CA,HHR,HAWTHORNE,US,25,HHR,LC,ILS,,GENERAL_REMARK,2,ILS UNMONITORED WHEN ATCT CLSD.
2025/02/20,1651.0,A,CA,HWD,HAYWARD,US,28L,HWD,LE,ILS,,GENERAL_REMARK,1,LOCALIZER OFFSET ANGLE 3.00 DEG.
2025/02/20,1651.0,A,CA,HWD,HAYWARD,US,28L,HWD,LE,ILS,,GENERAL_REMARK,3,LOC UNMONITORED WHEN ATCT CLSD.
2025/02/20,1757.0,A,CA,POC,LA VERNE,US,26L,POC,LS,ILS,,GENERAL_REMARK,1,ILS CLASSIFICATION CODE IA.
2025/02/20,1757.0,A,CA,POC,LA VERNE,US,26L,POC,LS,ILS,,GENERAL_REMARK,2,LOC UNUSBL BYD 25 DEGS RIGHT OF CRS.
2025/02/20,1772.0,A,CA,LHM,LINCOLN,US,15,LHM,LD,ILS,,GENERAL_REMARK,1,ILS UNMONITORED.
2025/02/20,1772.0,A,CA,LHM,LINCOLN,US,15,LHM,LD,ILS,,GENERAL_REMARK,2,ILS CLASSIFICATION CODE IT.
2025/02/20,1779.2,A,CA,LVK,LIVERMORE,US,25R,LVK,LD,ILS,,GENERAL_REMARK,3,ILS CLASSIFICATION CODE IE.
2025/02/20,1788.1,A,CA,VBG,LOMPOC,US,12,BVD,LS,ILS,,GENERAL_REMARK,3,NO-NOTAM MP: 1400-1600Z++ TUE-FRI.
2025/02/20,1788.1,A,CA,VBG,LOMPOC,US,12,BVD,LS,ILS,,GENERAL_REMARK,4,"OPR 1600-0100Z++; UNAVBL SAT, SUN, AND HOL."
2025/02/20,1788.1,A,CA,VBG,LOMPOC,US,30,VBG,LS,ILS,,GENERAL_REMARK,2,NO-NOTAM MP: 1400-1600Z++ TUE-FRI.
2025/02/20,1788.1,A,CA,VBG,LOMPOC,US,30,VBG,LS,ILS,,GENERAL_REMARK,3,"OPR 1600-0100Z++; UNAVBL SAT, SUN, AND HOL."
2025/02/20,1794.0,A,CA,LGB,LONG BEACH,US,30,LGB,LS,ILS,,GENERAL_REMARK,2,UNMONITORED WHEN LGB ATCT CLOSED.
2025/02/20,1794.0,A,CA,LGB,LONG BEACH,US,30,LGB,LS,ILS,,GENERAL_REMARK,4,ILS CLASSIFICATION CODE IE.
2025/02/20,1818.0,A,CA,LAX,LOS ANGELES,US,06L,UWU,LD,ILS,,GENERAL_REMARK,1,ILS CLASSIFICATION CODE IE.
2025/02/20,1818.0,A,CA,LAX,LOS ANGELES,US,06L,UWU,LD,ILS,,GENERAL_REMARK,2,USES I-OSS RWY 24R DME.
2025/02/20,1818.0,A,CA,LAX,LOS ANGELES,US,06L,UWU,LD,ILS,,GENERAL_REMARK,3,AUTOPILOT CPD APCH NA BLW 503 FT MSL.
2025/02/20,1818.0,A,CA,LAX,LOS ANGELES,US,06R,GPE,LD,ILS,,GENERAL_REMARK,2,ILS CLASSIFICATION CODE IE.
2025/02/20,1818.0,A,CA,LAX,LOS ANGELES,US,06R,GPE,LD,ILS,,GENERAL_REMARK,3,RWY 24L HQB DME USED.
2025/02/20,1818.0,A,CA,LAX,LOS ANGELES,US,07L,IAS,LD,ILS,,GENERAL_REMARK,2,ILS CLASSIFICATION CODE ID.
2025/02/20,1818.0,A,CA,LAX,LOS ANGELES,US,07L,IAS,LD,ILS,,GENERAL_REMARK,4,DME ALSO SERVES RY 25R.
2025/02/20,1818.0,A,CA,LAX,LOS ANGELES,US,07L,IAS,LD,ILS,,GENERAL_REMARK,5,DME UNUSBL BYD 25 DEGS LEFT OF CRS.
2025/02/20,1818.0,A,CA,LAX,LOS ANGELES,US,07L,IAS,LD,ILS,,GENERAL_REMARK,6,AUTOPILOT CPD APCH NA BLW 925 FT MSL.
2025/02/20,1818.0,A,CA,LAX,LOS ANGELES,US,07R,MKZ,LD,ILS,,GENERAL_REMARK,1,ILS CLASSIFICATION CODE IT
2025/02/20,1818.0,A,CA,LAX,LOS ANGELES,US,07R,MKZ,LD,ILS,,GENERAL_REMARK,5,DME ALSO SERVES LAX ILS RWY 25L
2025/02/20,1818.0,A,CA,LAX,LOS ANGELES,US,24L,HQB,LD,ILS,,GENERAL_REMARK,1,ILS CLASSIFICATION CODE IE.
2025/02/20,1818.0,A,CA,LAX,LOS ANGELES,US,24L,HQB,LD,ILS,,GENERAL_REMARK,2,DME ALSO SERVES RY 06R.
2025/02/20,1818.0,A,CA,LAX,LOS ANGELES,US,24R,OSS,LD,ILS,,GENERAL_REMARK,2,ILS CLASSIFICATION CODE IIIE
2025/02/20,1818.0,A,CA,LAX,LOS ANGELES,US,24R,OSS,LD,ILS,,GENERAL_REMARK,3,DME ALSO USED BY I-UWU RWY 06L.
2025/02/20,1818.0,A,CA,LAX,LOS ANGELES,US,25L,LAX,LD,ILS,,GENERAL_REMARK,3,ILS CLASSIFICATION CODE IIIE
2025/02/20,1818.0,A,CA,LAX,LOS ANGELES,US,25L,LAX,LD,ILS,,GENERAL_REMARK,4,DME ALSO SERVES MKZ ILS RWY 7R
2025/02/20,1818.0,A,CA,LAX,LOS ANGELES,US,25R,CFN,LD,ILS,,GENERAL_REMARK,1,ILS CLASSIFICATION CODE IE.
2025/02/20,1818.0,A,CA,LAX,LOS ANGELES,US,25R,CFN,LD,ILS,,GENERAL_REMARK,2,DME ALSO SERVES RWY 07L.
2025/02/20,1873.0,A,CA,MYV,MARYSVILLE,US,14,MYV,LS,ILS,,GENERAL_REMARK,1,ILS UNMONITORED.
2025/02/20,1873.0,A,CA,MYV,MARYSVILLE,US,14,MYV,LS,ILS,,GENERAL_REMARK,2,ILS CLASSIFICATION CODE IT.
2025/02/20,1873.0,A,CA,MYV,MARYSVILLE,US,14,MYV,LS,ILS,,GENERAL_REMARK,3,AUTOPILOT COUPLED APCHS NA BLW 695 FT (1.66 NM FM THLD).
2025/02/20,1873.3,A,CA,BAB,MARYSVILLE,US,15,BAB,LG,ILS,,GENERAL_REMARK,1,NO-NOTAM MP: 1200-1800Z++ TUE AND 1600-2300Z++ SUN.
2025/02/20,1873.3,A,CA,BAB,MARYSVILLE,US,15,BAB,LG,ILS,,GENERAL_REMARK,2,ILS CLASSIFICATION CODE ID.
2025/02/20,1873.3,A,CA,BAB,MARYSVILLE,US,33,MIZ,LG,ILS,,GENERAL_REMARK,2,ILS CLASSIFICATION CODE IE
2025/02/20,1873.3,A,CA,BAB,MARYSVILLE,US,33,MIZ,LG,ILS,,GENERAL_REMARK,3,NO-NOTAM MP: 1200-1800Z++ TUE AND 1600-2300Z++ SUN.
2025/02/20,1886.0,A,CA,MCE,MERCED,US,30,MCE,LD,ILS,,GENERAL_REMARK,1,ILS UNMON 1700-0800.
2025/02/20,1886.0,A,CA,MCE,MERCED,US,30,MCE,LD,ILS,,GENERAL_REMARK,2,ILS CLASSIFICATION CODE IE.
2025/02/20,1886.3,A,CA,MER,ATWATER,US,31,MER,LG,ILS,,GENERAL_REMARK,1,LOC UNUSBL BYD 23 DEG LEFT AND 25 DEG RIGHT OF CRS. 
2025/02/20,1886.3,A,CA,MER,ATWATER,US,31,MER,LG,ILS,,GENERAL_REMARK,2,ILS UNMONITORED 2100-0700 DAILY.
2025/02/20,1896.0,A,CA,MOD,MODESTO,US,28R,MOD,LS,ILS,,GENERAL_REMARK,2,ILS UNMONITORED WHEN ATCT CLOSED.
2025/02/20,1896.0,A,CA,MOD,MODESTO,US,28R,MOD,LS,ILS,,GENERAL_REMARK,4,ILS CLASSIFICATION CODE IA.
2025/02/20,1896.0,A,CA,MOD,MODESTO,US,28R,MOD,LS,ILS,,GENERAL_REMARK,5,AUTOCOUPLED APPROACHES NA BLO 1080 FT MSL (2.8 NM FM THLD).
2025/02/20,1914.0,A,CA,MRY,MONTEREY,US,10R,MRY,LD,ILS,,GENERAL_REMARK,5,ILS CLASSIFICATION CODE IA
2025/02/20,1914.0,A,CA,MRY,MONTEREY,US,10R,MRY,LD,ILS,,GENERAL_REMARK,6,ILS/DME UNMONITORED WHEN ATCT CLOSED.
2025/02/20,1914.0,A,CA,MRY,MONTEREY,US,10R,MRY,LD,ILS,,GENERAL_REMARK,7,LOC UNUSBL WITHIN 0.5 NM FROM THLD.
2025/02/20,1914.0,A,CA,MRY,MONTEREY,US,28L,MTB,LE,ILS,,GENERAL_REMARK,1,LOC/DME UNMONITORED WHEN ATCT CLOSED.
2025/02/20,1914.0,A,CA,MRY,MONTEREY,US,28L,MTB,LE,ILS,,GENERAL_REMARK,2,"LOC UNUSBL ABV 2,000 FT MSL, 2 DME INBOUND TO THLD."
2025/02/20,1914.0,A,CA,MRY,MONTEREY,US,28L,MTB,LE,ILS,,GENERAL_REMARK,4,LOC/DME NOT AVBL WHEN ATCT CLSD.
2025/02/20,1927.0,A,CA,NUQ,MOUNTAIN VIEW,US,14L,MNQ,LE,ILS,,GENERAL_REMARK,2,UNMONT 0700-1500Z++.
2025/02/20,1927.0,A,CA,NUQ,MOUNTAIN VIEW,US,14L,MNQ,LE,ILS,,GENERAL_REMARK,3,DME ALSO SERVES NUQ ILS RWY 32R.
2025/02/20,1927.0,A,CA,NUQ,MOUNTAIN VIEW,US,14L,MNQ,LE,ILS,,GENERAL_REMARK,4,DME UNUSBL BYD 20 DEGS RIGHT OF CRS.
2025/02/20,1927.0,A,CA,NUQ,MOUNTAIN VIEW,US,14L,MNQ,LE,ILS_COMPONENT,LOC,LAT_DEG,1,3RD PARTY SURVEY DTD 31 AUG 2021.
2025/02/20,1927.0,A,CA,NUQ,MOUNTAIN VIEW,US,32R,NUQ,LD,ILS,,GENERAL_REMARK,1,UNMONT 0700-1500Z++.
2025/02/20,1927.0,A,CA,NUQ,MOUNTAIN VIEW,US,32R,NUQ,LD,ILS,,GENERAL_REMARK,2,ILS CLASSIFICATION CODE IE
2025/02/20,1927.0,A,CA,NUQ,MOUNTAIN VIEW,US,32R,NUQ,LD,ILS,,GENERAL_REMARK,3,MNQ DME USED BY NUQ ILS RWY 32R.
2025/02/20,1933.0,A,CA,APC,NAPA,US,01L,APC,LD,ILS,,GENERAL_REMARK,1,LOC UNMON WHEN ATCT CLSD.
2025/02/20,1933.0,A,CA,APC,NAPA,US,01L,APC,LD,ILS,,GENERAL_REMARK,4,ILS CLASSIFICATION CODE IE.
2025/02/20,1933.0,A,CA,APC,NAPA,US,01L,APC,LD,ILS,,GENERAL_REMARK,5,GS UNUSBL BYD 4 DEG LEFT AND 7 DEG RIGHT OF CRS.
2025/02/20,1933.0,A,CA,APC,NAPA,US,01L,APC,LD,ILS,,GENERAL_REMARK,6,AUTOPILOT COUPLED APCHS N/A BLW 530 FT MSL (1.3 NM FROM THLD).
2025/02/20,1971.0,A,CA,OAK,OAKLAND,US,12,AAZ,LS,ILS,,GENERAL_REMARK,1,RWY 12 GS DEVIATIONS ARE PSBL WHEN CRITICAL AREAS ARE NOT RQRD TO BE PROTECTED.
2025/02/20,1971.0,A,CA,OAK,OAKLAND,US,12,AAZ,LS,ILS,,GENERAL_REMARK,2,ACFT OPERG IN VCNTY OF GS TRANS.
2025/02/20,1971.0,A,CA,OAK,OAKLAND,US,12,AAZ,LS,ILS,,GENERAL_REMARK,4,ILS CLASSIFICATION CODE IE.
2025/02/20,1971.0,A,CA,OAK,OAKLAND,US,12,AAZ,LS,ILS,,GENERAL_REMARK,5,LOC UNUSBL BYD 30 DEG RIGHT OF CRS.
2025/02/20,1971.0,A,CA,OAK,OAKLAND,US,28R,OAK,LS,ILS,,GENERAL_REMARK,1,ILS CLASSIFICATION CODE IE.
2025/02/20,1971.0,A,CA,OAK,OAKLAND,US,30,INB,LD,ILS,,GENERAL_REMARK,1,ILS CLASSIFICATION CODE IIIE
2025/02/20,1986.0,A,CA,ONT,ONTARIO,US,08L,AOD,LS,ILS,,GENERAL_REMARK,1,ILS CLASSIFICATION CODE IE.
2025/02/20,1986.0,A,CA,ONT,ONTARIO,US,26L,TWO,LD,ILS,,GENERAL_REMARK,1,ILS CLASSIFICATION CODE IIIE
2025/02/20,1986.0,A,CA,ONT,ONTARIO,US,26R,ONT,LD,ILS,,GENERAL_REMARK,1,ILS CLASSIFICATION CODE IE
2025/02/20,2001.0,A,CA,OXR,OXNARD,US,25,OXR,LS,ILS,,GENERAL_REMARK,1,ILS UNMONITORED WHEN ATCT CLOSED.
2025/02/20,2001.0,A,CA,OXR,OXNARD,US,25,OXR,LS,ILS,,GENERAL_REMARK,2,OM UNMONITORED.
2025/02/20,2001.0,A,CA,OXR,OXNARD,US,25,OXR,LS,ILS,,GENERAL_REMARK,3,ILS CLASSIFICATION CODE IA
2025/02/20,2001.0,A,CA,OXR,OXNARD,US,25,OXR,LS,ILS,,GENERAL_REMARK,4,GS UNUSBL BLW 965 FT.
2025/02/20,2001.0,A,CA,OXR,OXNARD,US,25,OXR,LS,ILS,,GENERAL_REMARK,5,AUTO-CPD APCH NA BLW 1086 FT MSL.
2025/02/20,2001.0,A,CA,OXR,OXNARD,US,25,OXR,LS,ILS_COMPONENT,LOC,LAT_LONG_SOURCE_CODE,1,3RD PARTY SURVEY DATED 12 JUN 2018.
2025/02/20,2013.0,A,CA,PMD,PALMDALE,US,25,PMD,LS,ILS,,GENERAL_REMARK,2,ILS CLASSIFICATION CODE ID.
2025/02/20,2013.0,A,CA,PMD,PALMDALE,US,25,PMD,LS,ILS,,GENERAL_REMARK,3,UNMONITORED WHEN ATCT CLSD.
2025/02/20,2057.0,A,CA,NTD,OXNARD,US,21,RRG,LD,ILS,,GENERAL_REMARK,2,ILS UNMONITORED WHEN ATCT CLOSED.
2025/02/20,2057.0,A,CA,NTD,OXNARD,US,21,RRG,LD,ILS,,GENERAL_REMARK,3,ILS CLASSIFICATION CODE IB.
2025/02/20,2057.0,A,CA,NTD,OXNARD,US,21,RRG,LD,ILS,,GENERAL_REMARK,4,AUTO-CPD APCH NA BLW 233 FT MSL.
2025/02/20,2089.0,A,CA,RDD,REDDING,US,34,RDD,LD,ILS,,GENERAL_REMARK,3,ILS UNMONITORED WHEN ATCT CLSD.
2025/02/20,2089.0,A,CA,RDD,REDDING,US,34,RDD,LD,ILS,,GENERAL_REMARK,4,LOC BC UNUSBL WI 2 DME ABV 2000 FT.
2025/02/20,2089.0,A,CA,RDD,REDDING,US,34,RDD,LD,ILS,,GENERAL_REMARK,5,ILS CLASSIFICATION CODE IE.
2025/02/20,2112.0,A,CA,RAL,RIVERSIDE,US,09,RAL,LS,ILS,,GENERAL_REMARK,1,ILS UNMONITORED WHEN ATCT CLOSED.
2025/02/20,2112.0,A,CA,RAL,RIVERSIDE,US,09,RAL,LS,ILS,,GENERAL_REMARK,2,ILS CLASSIFICATION CODE IB
2025/02/20,2112.0,A,CA,RAL,RIVERSIDE,US,09,RAL,LS,ILS,,GENERAL_REMARK,3, LOC UNUSBL BEYOND 10 DEG LEFT OF COURSE.
2025/02/20,2112.0,A,CA,RAL,RIVERSIDE,US,09,RAL,LS,ILS,,GENERAL_REMARK,4,AUTOPILOT COUPLED APPROACHES N/A BLO 1192 FT MSL (1.2 NM FM THLD).
2025/02/20,2115.0,A,CA,RIV,RIVERSIDE,US,32,RIV,LS,ILS,,GENERAL_REMARK,1,NO-NOTAM MP 0500-0900Z++ WED.
2025/02/20,2115.0,A,CA,RIV,RIVERSIDE,US,32,RIV,LS,ILS,,GENERAL_REMARK,3,ILS CLASSIFICATION CODE IE
2025/02/20,2124.2,A,CA,SMF,SACRAMENTO,US,17L,MDK,LD,ILS,,GENERAL_REMARK,1,ILS CLASSIFICATION CODE IIE.
2025/02/20,2124.2,A,CA,SMF,SACRAMENTO,US,17R,SMF,LD,ILS,,GENERAL_REMARK,2,ILS CLASSIFICATION CODE IIIE
2025/02/20,2124.2,A,CA,SMF,SACRAMENTO,US,35L,HUX,LD,ILS,,GENERAL_REMARK,3,ILS CLASSIFICATION CODE IE.
2025/02/20,2124.2,A,CA,SMF,SACRAMENTO,US,35L,HUX,LD,ILS,,GENERAL_REMARK,4,RWY 16R SMF DME USED.
2025/02/20,2124.2,A,CA,SMF,SACRAMENTO,US,35L,HUX,LD,ILS,,GENERAL_REMARK,5,AUTOPILOT CPD APCH NA BLW 312 FT MSL.
2025/02/20,2126.0,A,CA,MHR,SACRAMENTO,US,22L,MHR,LD,ILS,,GENERAL_REMARK,1,ILS UNMON WHEN ATCT CLOSED.
2025/02/20,2126.0,A,CA,MHR,SACRAMENTO,US,22L,MHR,LD,ILS,,GENERAL_REMARK,2,ILS CLASSIFICATION CODE IIE
2025/02/20,2127.0,A,CA,SAC,SACRAMENTO,US,02,SAC,LS,ILS,,GENERAL_REMARK,1,ILS UNMONITORED WHEN ATCT CLOSED.
2025/02/20,2127.0,A,CA,SAC,SACRAMENTO,US,02,SAC,LS,ILS,,GENERAL_REMARK,2,ILS CLASSIFICATION CODE IA
2025/02/20,2128.0,A,CA,MCC,SACRAMENTO,US,16,MCC,LS,ILS,,GENERAL_REMARK,2,ILS CLASSIFICATION CODE IA.
2025/02/20,2137.0,A,CA,SNS,SALINAS,US,31,SNS,LS,ILS,,GENERAL_REMARK,2,ILS UNMONITORED WHEN ATCT CLSD.
2025/02/20,2137.0,A,CA,SNS,SALINAS,US,31,SNS,LS,ILS,,GENERAL_REMARK,3,ILS CLASSIFICATION CODE IB.
2025/02/20,2154.0,A,CA,SBD,SAN BERNARDINO,US,06,SBD,LS,ILS,,GENERAL_REMARK,2,ILS CLASSIFICATION CODE  IE.
2025/02/20,2154.0,A,CA,SBD,SAN BERNARDINO,US,06,SBD,LS,ILS,,GENERAL_REMARK,3,ILS UNMONITORED 2100-0700.
2025/02/20,2165.0,A,CA,SEE,SAN DIEGO/EL CAJON,US,27R,SEE,LE,ILS,,GENERAL_REMARK,1,LOC UNMONITORED WHEN ATCT CLSD.
2025/02/20,2165.0,A,CA,SEE,SAN DIEGO/EL CAJON,US,27R,SEE,LE,ILS,,GENERAL_REMARK,2,"DME UNUSBL BYD 8 DEG RIGHT OF CRS BLO 4,500 FT."
2025/02/20,2166.0,A,CA,MYF,SAN DIEGO,US,28R,MYF,LD,ILS,,GENERAL_REMARK,1,LOC/DME UNMON WHEN ATCT CLOSED.
2025/02/20,2166.0,A,CA,MYF,SAN DIEGO,US,28R,MYF,LD,ILS,,GENERAL_REMARK,2,ILS CLASSIFICATION CODE IT
2025/02/20,2170.0,A,CA,SAN,SAN DIEGO,US,09,SAN,LD,ILS,,GENERAL_REMARK,1,ILS CLASSIFICATION CODE IE.
2025/02/20,2170.0,A,CA,SAN,SAN DIEGO,US,09,SAN,LD,ILS,,GENERAL_REMARK,2,AUTOPILOT COUPLED APPROACHES NA BELOW 530 FT MSL.  
2025/02/20,2170.0,A,CA,SAN,SAN DIEGO,US,27,UBR,LE,ILS,,GENERAL_REMARK,1,LOC UNUSBL BYD 25 DEG RIGHT OF COURSE.
2025/02/20,2177.0,A,CA,NKX,SAN DIEGO,US,24R,NKX,LD,ILS,,GENERAL_REMARK,1,"NO NOTAM MP: ILS OTS 2200-0400++ THURS, EXC DUR INCLEMENT WX."
2025/02/20,2177.0,A,CA,NKX,SAN DIEGO,US,24R,NKX,LD,ILS,,GENERAL_REMARK,2,ILS CLASSIFICATION CODE IE.
2025/02/20,2177.0,A,CA,NKX,SAN DIEGO,US,24R,NKX,LD,ILS,,GENERAL_REMARK,3,GS UNUSBL BYD 5 DEG LEFT OF COURSE.
2025/02/20,2177.0,A,CA,NKX,SAN DIEGO,US,24R,NKX,LD,ILS,,GENERAL_REMARK,4,DME UNUSBL BYD 25 DEG LEFT OF COURSE.
2025/02/20,2187.0,A,CA,SFO,SAN FRANCISCO,US,19L,SIA,LD,ILS,,GENERAL_REMARK,1,RY 19L GS DEVIATIONS ARE POSSIBLE WHEN CRITICAL AREAS ARE NOT REQUIRED TO BE PROTECTED.  ACFT OPERATING INVOF GS TRANSMITTER.
2025/02/20,2187.0,A,CA,SFO,SAN FRANCISCO,US,19L,SIA,LD,ILS,,GENERAL_REMARK,2,PILOTS SHOULD BE ALERT FOR MOMENTARY LOCALIZER COURSE EXCURSIONS DUE TO LARGE AIRCRAFT OPERATING IN VICINITY OF LOCALIZER ANTENNA.
2025/02/20,2187.0,A,CA,SFO,SAN FRANCISCO,US,19L,SIA,LD,ILS,,GENERAL_REMARK,3,ILS CLASSIFICATION CODE IE.
2025/02/20,2187.0,A,CA,SFO,SAN FRANCISCO,US,28L,SFO,LD,ILS,,GENERAL_REMARK,3,ILS CLASSIFICATION CODE IIE.
2025/02/20,2187.0,A,CA,SFO,SAN FRANCISCO,US,28R,GWQ,LD,ILS,,GENERAL_REMARK,2,ILS CLASSIFICATION CODE IIIE
2025/02/20,2204.0,A,CA,SJC,SAN JOSE,US,12R,SLV,LD,ILS,,GENERAL_REMARK,1,ILS UNMONITORED WHEN ATCT CLOSED.
2025/02/20,2204.0,A,CA,SJC,SAN JOSE,US,12R,SLV,LD,ILS,,GENERAL_REMARK,2,ILS CLASSIFICATION CODE IE.
2025/02/20,2204.0,A,CA,SJC,SAN JOSE,US,30L,SJC,LD,ILS,,GENERAL_REMARK,1,ILS UNMONITORED WHEN ATCT CLOSED.
2025/02/20,2204.0,A,CA,SJC,SAN JOSE,US,30L,SJC,LD,ILS,,GENERAL_REMARK,5,ILS CLASSIFICATION CODE IIE
2025/02/20,2211.0,A,CA,SBP,SAN LUIS OBISPO,US,11,SBP,LS,ILS,,GENERAL_REMARK,1,UNMONITORED WHEN ATCT CLSD.
2025/02/20,2211.0,A,CA,SBP,SAN LUIS OBISPO,US,11,SBP,LS,ILS,,GENERAL_REMARK,2,ILS CLASSIFICATION CODE IE.
2025/02/20,2220.0,A,CA,NSI,SAN NICOLAS ISLAND,US,30,NSI,LG,ILS,,GENERAL_REMARK,1,ILS CLASSIFICATION CODE IT.
2025/02/20,2230.0,A,CA,SNA,SANTA ANA,US,20R,SNA,LD,ILS,,GENERAL_REMARK,2,ILS UNMONITORED WHEN ATCT CLOSED.
2025/02/20,2230.0,A,CA,SNA,SANTA ANA,US,20R,SNA,LD,ILS,,GENERAL_REMARK,4,ILS CLASSIFICATION CODE IE.
2025/02/20,2230.0,A,CA,SNA,SANTA ANA,US,20R,SNA,LD,ILS,,GENERAL_REMARK,5,LOC BACK CRS UNUSBL BYD 30 DEGS LEFT & 25 DEGS RIGHT OF CRS.
2025/02/20,2230.0,A,CA,SNA,SANTA ANA,US,20R,SNA,LD,ILS,,GENERAL_REMARK,6,LOC UNUSBL BYD 30 DEGS LEFT OF CRS.
2025/02/20,2230.0,A,CA,SNA,SANTA ANA,US,20R,SNA,LD,MARKER_BEACON,MM,COMPASS_LOCATOR_NAME,1,LMM MAAGG NDB UNMONITORED INDEFLY.
2025/02/20,2230.0,A,CA,SNA,SANTA ANA,US,20X,OJW,DD,ILS,,GENERAL_REMARK,1,LDA UNMON WHEN ATCT CLSD.
2025/02/20,2230.0,A,CA,SNA,SANTA ANA,US,20X,OJW,DD,ILS,,GENERAL_REMARK,2,RY 20X CREATED TO SUPPORT OJW LDA ASSOCIATED WITH SNA ILS RY 20R.
