EFF_DATE,SITE_NO,SITE_TYPE_CODE,FACILITY_TYPE,STATE_CODE,FACILITY_ID,CITY,COUNTRY_CODE,ICAO_ID,FACILITY_NAME,REGION_CODE,TWR_OPERATOR_CODE,TWR_CALL,TWR_HRS,PRIMARY_APCH_RADIO_CALL,APCH_P_PROVIDER,APCH_P_PROV_TYPE_CD,SECONDARY_APCH_RADIO_CALL,APCH_S_PROVIDER,APCH_S_PROV_TYPE_CD,PRIMARY_DEP_RADIO_CALL,DEP_P_PROVIDER,DEP_P_PROV_TYPE_CD,SECONDARY_DEP_RADIO_CALL,DEP_S_PROVIDER,DEP_S_PROV_TYPE_CD,CTL_FAC_APCH_DEP_CALLS,APCH_DEP_OPER_CODE,CTL_PRVDING_HRS,SECONDARY_CTL_PRVDING_HRS
2025/03/20,23366.0,A,NON-ATCT,TX,ATA,ATLANTA,US,KATA,HALL-MILLER MUNI,ASW,,,,FORT WORTH ARTCC,ZFW,C,,,,FORT WORTH ARTCC,ZFW,C,,,,,,,
2025/03/20,50044.5,A,NON-ATCT,AK,ATK,ATQASUK,US,PATQ,ATQASUK EDWARD BURNELL SR MEML,AAL,,,,ANCHORAGE ARTCC,ZAN,C,,,,ANCHORAGE ARTCC,ZAN,C,,,,,,,
2025/03/20,3640.0,A,ATCT,GA,ATL,ATLANTA,US,KATL,HARTSFIELD/JACKSON ATLANTA INTL,ASO,F,ATLANTA,24,ATLANTA,A80,T,,,,ATLANTA,A80,T,,,,,,,
2025/03/20,14542.0,A,NON-ATCT,NM,ATS,ARTESIA,US,KATS,ARTESIA MUNI,ASW,,,,ROSWELL,ROW,A,ALBUQUERQUE ARTCC,ZAB,C,ROSWELL,ROW,A,ALBUQUERQUE ARTCC,ZAB,C,,,,
2025/03/20,27013.1,A,ATCT,WI,ATW,APPLETON,US,KATW,APPLETON INTL,AGL,FCT,APPLETON,0530-2300,GREEN BAY,GRB,A,MINNEAPOLIS ARTCC,ZMP,C,GREEN BAY,GRB,A,MINNEAPOLIS ARTCC,ZMP,C,,,,
2025/03/20,22822.0,A,NON-ATCT,SD,ATY,WATERTOWN,US,KATY,WATERTOWN RGNL,AGL,,,,MINNEAPOLIS ARTCC,ZMP,C,,,,MINNEAPOLIS ARTCC,ZMP,C,,,,,,,
2025/03/20,7819.0,A,NON-ATCT,ME,AUG,AUGUSTA,US,KAUG,AUGUSTA STATE,ANE,,,,PORTLAND,PWM,A,BOSTON ARTCC,ZBW,C,PORTLAND,PWM,A,BOSTON ARTCC,ZBW,C,,,,
2025/03/20,12623.1,A,NON-ATCT,NE,AUH,AURORA,US,KAUH,AURORA MUNI/AL POTTER FLD,ACE,,,,MINNEAPOLIS ARTCC,ZMP,C,,,,MINNEAPOLIS ARTCC,ZMP,C,,,,,,,
2025/03/20,10524.0,A,NON-ATCT,MN,AUM,AUSTIN,US,KAUM,AUSTIN MUNI,AGL,,,,ROCHESTER,RST,A,MINNEAPOLIS ARTCC,ZMP,C,ROCHESTER,RST,A,MINNEAPOLIS ARTCC,ZMP,C,,,,
2025/03/20,1273.0,A,NON-ATCT,CA,AUN,AUBURN,US,KAUN,AUBURN MUNI,AWP,,,,NORCAL,NCT,T,,,,NORCAL,NCT,T,,,,,,,
2025/03/20,146.0,A,ATCT,AL,AUO,AUBURN,US,KAUO,AUBURN UNIVERSITY RGNL,ASO,NFCT,AUBURN,0700-2100 MON-FRI; 0800-1700 SAT & SUN,ATLANTA,A80,T,ATLANTA ARTCC,ZTL,C,ATLANTA,A80,T,ATLANTA ARTCC,ZTL,C,,,,
2025/03/20,23369.0,A,ATCT-TRACON,TX,AUS,AUSTIN,US,KAUS,AUSTIN-BERGSTROM INTL,ASW,F,AUSTIN,24,AUSTIN,AUS,A,,,,AUSTIN,AUS,A,,,,AUSTIN,F,24,
2025/03/20,27667.0,A,NON-ATCT,WI,AUW,WAUSAU,US,KAUW,WAUSAU DOWNTOWN,AGL,,,,MINNEAPOLIS ARTCC,ZMP,C,,,,MINNEAPOLIS ARTCC,ZMP,C,,,,,,,
2025/03/20,26014.01,A,NON-ATCT,VA,AVC,SOUTH HILL,US,KAVC,MECKLENBURG-BRUNSWICK RGNL,AEA,,,,WASHINGTON ARTCC,ZDC,C,,,,WASHINGTON ARTCC,ZDC,C,,,,,,,
2025/03/20,18783.1,A,NON-ATCT,OK,AVK,ALVA,US,KAVK,ALVA RGNL,ASW,,,,VANCE,END,A,KANSAS CITY ARTCC,ZKC,C,VANCE,END,A,KANSAS CITY ARTCC,ZKC,C,,,,
2025/03/20,16517.5,A,ATCT-TRACON,NC,AVL,ASHEVILLE,US,KAVL,ASHEVILLE RGNL,ASO,F,ASHEVILLE,0630-2300,ASHEVILLE,AVL,A,ATLANTA ARTCC,ZTL,C,ASHEVILLE,AVL,A,ATLANTA ARTCC,ZTL,C,ASHEVILLE,F,0630-2300,2300-0630
2025/03/20,3042.0,A,NON-ATCT,FL,AVO,AVON PARK,US,KAVO,AVON PARK EXEC,ASO,,,,MIAMI ARTCC,ZMA,C,,,,MIAMI ARTCC,ZMA,C,,,,,,,
2025/03/20,21781.0,A,ATCT-TRACON,PA,AVP,WILKES-BARRE/SCRANTON,US,KAVP,WILKES-BARRE/SCRANTON INTL,AEA,F,WILKES-BARRE,24,WILKES-BARRE,AVP,A,,,,WILKES-BARRE,AVP,A,,,,WILKES-BARRE,F,24,
2025/03/20,813.0,A,NON-ATCT,AZ,AVQ,MARANA,US,KAVQ,MARANA RGNL,AWP,,,,TUCSON,U90,T,,,,TUCSON,U90,T,,,,,,,
2025/03/20,1276.0,A,NON-ATCT,CA,AVX,AVALON,US,KAVX,CATALINA,AWP,,,,SOCAL,SCT,T,,,,SOCAL,SCT,T,,,,,,,
2025/03/20,6398.0,A,NON-ATCT,IA,AWG,WASHINGTON,US,KAWG,WASHINGTON MUNI,ACE,,,,CHICAGO ARTCC,ZAU,C,,,,CHICAGO ARTCC,ZAU,C,,,,,,,
2025/03/20,50855.2,A,NON-ATCT,AK,AWI,WAINWRIGHT,US,PAWI,WAINWRIGHT,AAL,,,,ANCHORAGE ARTCC,ZAN,C,,,,ANCHORAGE ARTCC,ZAN,C,,,,,,,
2025/03/20,51540.0,A,NON-ATCT,QW,AWK,WAKE ISLAND,US,PWAK,WAKE ISLAND AIRFIELD,AWP,,,,,,,,,,,,,,,,,,,
2025/03/20,1206.2,A,NON-ATCT,AR,AWM,WEST MEMPHIS,US,KAWM,WEST MEMPHIS MUNI,ASW,,,,MEMPHIS,M03,T,,,,MEMPHIS,M03,T,,,,,,,
2025/03/20,26099.0,A,NON-ATCT,WA,AWO,ARLINGTON,US,KAWO,ARLINGTON MUNI,ANM,,,,SEATTLE,S46,T,,,,SEATTLE,S46,T,,,,,,,
2025/03/20,5816.0,A,NON-ATCT,IA,AXA,ALGONA,US,KAXA,ALGONA MUNI,ACE,,,,MINNEAPOLIS ARTCC,ZMP,C,,,,MINNEAPOLIS ARTCC,ZMP,C,,,,,,,
2025/03/20,24067.6,A,NON-ATCT,TX,AXH,HOUSTON,US,KAXH,HOUSTON/SOUTHWEST,ASW,,,,HOUSTON,I90,T,,,,HOUSTON,I90,T,,,,,,,
2025/03/20,10512.0,A,NON-ATCT,MN,AXN,ALEXANDRIA,US,KAXN,ALEXANDRIA RGNL/CHANDLER FLD,AGL,,,,MINNEAPOLIS ARTCC,ZMP,C,,,,MINNEAPOLIS ARTCC,ZMP,C,,,,,,,
2025/03/20,20069.11,A,NON-ATCT,PA,AXQ,CLARION,US,KAXQ,CLARION COUNTY,AEA,,,,CLEVELAND ARTCC,ZOB,C,,,,CLEVELAND ARTCC,ZOB,C,,,,,,,
2025/03/20,18779.0,A,NON-ATCT,OK,AXS,ALTUS,US,KAXS,ALTUS/QUARTZ MOUNTAIN RGNL,ASW,,,,ALTUS,LTS,A,FORT WORTH ARTCC,ZFW,C,ALTUS,LTS,A,FORT WORTH ARTCC,ZFW,C,,,,
2025/03/20,18622.31,A,NON-ATCT,OH,AXV,WAPAKONETA,US,KAXV,NEIL ARMSTRONG,AGL,,,,COLUMBUS,CMH,A,,,,COLUMBUS,CMH,A,,,,,,,
2025/03/20,14534.0,A,NON-ATCT,NM,AXX,ANGEL FIRE,US,KAXX,ANGEL FIRE,ASW,,,,ALBUQUERQUE ARTCC,ZAB,C,,,,ALBUQUERQUE ARTCC,ZAB,C,,,,,,,
2025/03/20,4095.0,A,NON-ATCT,GA,AYS,WAYCROSS,US,KAYS,WAYCROSS-WARE COUNTY,ASO,,,,JACKSONVILLE ARTCC,ZJX,C,,,,JACKSONVILLE ARTCC,ZJX,C,,,,,,,
2025/03/20,660.7,A,NON-ATCT,AZ,AZC,COLORADO CITY,US,KAZC,COLORADO CITY MUNI,AWP,,,,L.A. CENTER ARTCC,ZLA,C,,,,L.A. CENTER ARTCC,ZLA,C,,,,,,,
2025/03/20,3834.0,A,NON-ATCT,GA,AZE,HAZLEHURST,US,KAZE,HAZLEHURST,ASO,,,,JACKSONVILLE ARTCC,ZJX,C,,,,JACKSONVILLE ARTCC,ZJX,C,,,,,,,
2025/03/20,9986.0,A,ATCT-TRACON,MI,AZO,KALAMAZOO,US,KAZO,KALAMAZOO/BATTLE CREEK INTL,AGL,F,KALAMAZOO,0600-2300,GREAT LAKES,AZO,A,CHICAGO ARTCC,ZAU,C,GREAT LAKES,AZO,A,CHICAGO ARTCC,ZAU,C,GREAT LAKES,F,0530-0000,0000-0530
2025/03/20,16383.1,A,NON-ATCT,NY,B16,WEEDSPORT,US,,WHITFORDS,AEA,,,,SYRACUSE,SYR,A,,,,SYRACUSE,SYR,A,,,,,,,
2025/03/20,7849.0,A,NON-ATCT,ME,B19,BIDDEFORD,US,,BIDDEFORD MUNI,ANE,,,,PORTLAND,PWM,A,BOSTON ARTCC,ZBW,C,PORTLAND,PWM,A,BOSTON ARTCC,ZBW,C,,,,
2025/03/20,7906.5,A,NON-ATCT,ME,B21,CARRABASSETT,US,,SUGARLOAF RGNL,ANE,,,,BOSTON ARTCC,ZBW,C,,,,BOSTON ARTCC,ZBW,C,,,,,,,
2025/03/20,1873.3,A,ATCT,CA,BAB,MARYSVILLE,US,KBAB,BEALE AFB,AWP,A,BEALE,"OPR H24 FR 1400Z++ MON THRU 0600Z++ SAT, AND/OR BY NOTAM; CLSD WKEND AND HOL.",NORCAL,NCT,T,,,,NORCAL,NCT,T,,,,,,,
2025/03/20,17475.0,A,NON-ATCT,ND,BAC,VALLEY CITY,US,KBAC,BARNES COUNTY MUNI,AGL,,,,MINNEAPOLIS ARTCC,ZMP,C,,,,MINNEAPOLIS ARTCC,ZMP,C,,,,,,,
2025/03/20,7443.12,A,ATCT-RAPCON,LA,BAD,BOSSIER CITY,US,KBAD,BARKSDALE AFB,ASW,A,BARKSDALE,OPR 1300-0400Z++ MON-FRI 1400-2200Z++ WKENDS; CLSD AFGSC FAMILY DAYS & FEDERAL HOL AND 1200-1500Z++ THIRD FRI MONTHLY FOR A-G MAINT.,SHREVEPORT,BAD,A,,,,SHREVEPORT,BAD,A,,,,SHREVEPORT,F,24,
2025/03/20,9398.0,A,ATCT,MA,BAF,WESTFIELD/SPRINGFIELD,US,KBAF,WESTFIELD-BARNES RGNL,ANE,FCT,WESTFIELD,0700-2200,BRADLEY,Y90,T,,,,BRADLEY,Y90,T,,,,,,,
2025/03/20,5192.0,A,ATCT,IN,BAK,COLUMBUS,US,KBAK,COLUMBUS MUNI,AGL,FCT,COLUMBUS,0630-2200,INDIANAPOLIS,IND,A,,,,INDIANAPOLIS,IND,A,,,,,,,
2025/03/20,13016.0,A,NON-ATCT,NV,BAM,BATTLE MOUNTAIN,US,KBAM,BATTLE MOUNTAIN,AWP,,,,SALT LAKE ARTCC,ZLC,C,,,,SALT LAKE ARTCC,ZLC,C,,,,,,,
2025/03/20,9532.0,A,NON-ATCT,MI,BAX,BAD AXE,US,KBAX,HURON COUNTY MEML,AGL,,,,CLEVELAND ARTCC,ZOB,C,,,,CLEVELAND ARTCC,ZOB,C,,,,,,,
2025/03/20,24407.0,A,ATCT,TX,BAZ,NEW BRAUNFELS,US,KBAZ,NEW BRAUNFELS NTL,ASW,FCT,NEW BRAUNFELS,0700-1900,SAN ANTONIO,SAT,A,,,,SAN ANTONIO,SAT,A,,,,,,,
2025/03/20,10551.1,A,NON-ATCT,MN,BBB,BENSON,US,KBBB,BENSON MUNI,AGL,,,,,,,,,,,,,,,,,,,
2025/03/20,23477.0,A,NON-ATCT,TX,BBD,BRADY,US,KBBD,CURTIS FLD,ASW,,,,HOUSTON ARTCC,ZHU,C,,,,HOUSTON ARTCC,ZHU,C,,,,,,,
2025/03/20,11567.0,A,ATCT,MO,BBG,BRANSON,US,KBBG,BRANSON,ACE,NFCT,BRANSON,0700-2100,SPRINGFIELD,SGF,A,,,,SPRINGFIELD,SGF,A,,,,,,,
2025/03/20,22129.1,A,NON-ATCT,SC,BBP,BENNETTSVILLE,US,KBBP,MARLBORO COUNTY JETPORT/H E AVENT FLD,ASO,,,,FLORENCE,FLO,A,JACKSONVILLE ARTCC,ZJX,C,FLORENCE,FLO,A,JACKSONVILLE ARTCC,ZJX,C,,,,
2025/03/20,12659.0,A,NON-ATCT,NE,BBW,BROKEN BOW,US,KBBW,BROKEN BOW MUNI/KEITH GLAZE FLD,ACE,,,,DENVER ARTCC,ZDV,C,,,,DENVER ARTCC,ZDV,C,,,,,,,
2025/03/20,25644.0,A,NON-ATCT,VA,BCB,BLACKSBURG,US,KBCB,VIRGINIA TECH/MONTGOMERY EXEC,AEA,,,,ROANOKE,ROA,A,,,,ROANOKE,ROA,A,,,,,,,
2025/03/20,25115.0,A,NON-ATCT,UT,BCE,BRYCE CANYON,US,KBCE,BRYCE CANYON,ANM,,,,SALT LAKE ARTCC,ZLC,C,,,,SALT LAKE ARTCC,ZLC,C,,,,,,,
2025/03/20,27049.1,A,NON-ATCT,WI,BCK,BLACK RIVER FALLS,US,KBCK,BLACK RIVER FALLS AREA,AGL,,,,MINNEAPOLIS ARTCC,ZMP,C,,,,MINNEAPOLIS ARTCC,ZMP,C,,,,,,,
2025/03/20,3063.51,A,NON-ATCT,FL,BCR,BONIFAY,US,KBCR,TRI-COUNTY,ASO,,,,CAIRNS,OZR,A,JACKSONVILLE ARTCC,ZJX,C,CAIRNS,OZR,A,JACKSONVILLE ARTCC,ZJX,C,,,,
2025/03/20,3060.0,A,ATCT,FL,BCT,BOCA RATON,US,KBCT,BOCA RATON,ASO,FCT,BOCA RATON,0700-2300,PALM BEACH,PBI,A,,,,PALM BEACH,PBI,A,,,,,,,
2025/03/20,10535.0,A,NON-ATCT,MN,BDE,BAUDETTE,US,KBDE,BAUDETTE INTL,AGL,,,,MINNEAPOLIS ARTCC,ZMP,C,,,,MINNEAPOLIS ARTCC,ZMP,C,,,,,,,
2025/03/20,25106.0,A,NON-ATCT,UT,BDG,BLANDING,US,KBDG,BLANDING MUNI,ANM,,,,DENVER ARTCC,ZDV,C,,,,DENVER ARTCC,ZDV,C,,,,,,,
2025/03/20,11082.01,A,NON-ATCT,MN,BDH,WILLMAR,US,KBDH,WILLMAR MUNI/JOHN L RICE FLD,AGL,,,,MINNEAPOLIS ARTCC,ZMP,C,,,,MINNEAPOLIS ARTCC,ZMP,C,,,,,,,
2025/03/20,2946.0,A,ATCT,CT,BDL,WINDSOR LOCKS,US,KBDL,BRADLEY INTL,ANE,F,BRADLEY,24,BRADLEY,Y90,T,,,,BRADLEY,Y90,T,,,,,,,
2025/03/20,19371.0,A,NON-ATCT,OR,BDN,BEND,US,KBDN,BEND MUNI,ANM,,,,SEATTLE ARTCC,ZSE,C,,,,SEATTLE ARTCC,ZSE,C,,,,,,,
2025/03/20,1101.1,A,NON-ATCT,AR,BDQ,MORRILTON,US,KBDQ,MORRILTON MUNI,ASW,,,,MEMPHIS ARTCC,ZME,C,,,,MEMPHIS ARTCC,ZME,C,,,,,,,
2025/03/20,2785.0,A,ATCT,CT,BDR,BRIDGEPORT,US,KBDR,BRIDGEPORT/SIKORSKY,ANE,FCT,BRIDGEPORT,0630-2200,NEW YORK,N90,T,,,,NEW YORK,N90,T,,,,,,,
2025/03/20,23418.2,A,NON-ATCT,TX,BEA,BEEVILLE,US,KBEA,BEEVILLE MUNI,ASW,,,,HOUSTON ARTCC,ZHU,C,,,,HOUSTON ARTCC,ZHU,C,,,,,,,
2025/03/20,6973.0,A,ATCT,KS,BEC,WICHITA,US,KBEC,BEECH FACTORY,ACE,O,BEECH,0700-1730 MON-FRI,WICHITA,ICT,A,,,,WICHITA,ICT,A,,,,,,,
2025/03/20,8750.0,A,ATCT,MA,BED,BEDFORD,US,KBED,LAURENCE G HANSCOM FLD,ANE,F,HANSCOM,0700-2300,BOSTON,A90,T,,,,BOSTON,A90,T,,,,,,,
2025/03/20,9566.0,A,NON-ATCT,MI,BEH,BENTON HARBOR,US,KBEH,SOUTHWEST MICHIGAN RGNL,AGL,,,,SOUTH BEND,SBN,A,CHICAGO ARTCC,ZAU,C,SOUTH BEND,SBN,A,CHICAGO ARTCC,ZAU,C,,,,
2025/03/20,50061.1,A,ATCT,AK,BET,BETHEL,US,PABE,BETHEL,AAL,F,BETHEL,0700-2200 1 APR - 31 OCT; 0700-2000 1 NOV - 31 MAR.,ANCHORAGE ARTCC,ZAN,C,,,,ANCHORAGE ARTCC,ZAN,C,,,,,,,
2025/03/20,9594.1,A,NON-ATCT,MI,BFA,BOYNE FALLS,US,KBFA,BOYNE MOUNTAIN,AGL,,,,MINNEAPOLIS ARTCC,ZMP,C,,,,MINNEAPOLIS ARTCC,ZMP,C,,,,,,,
2025/03/20,19905.0,A,NON-ATCT,PA,BFD,BRADFORD,US,KBFD,BRADFORD RGNL,AEA,,,,CLEVELAND ARTCC,ZOB,C,,,,CLEVELAND ARTCC,ZOB,C,,,,,,,
2025/03/20,23495.0,A,NON-ATCT,TX,BFE,BROWNFIELD,US,KBFE,TERRY COUNTY,ASW,,,,LUBBOCK,LBB,A,,,,LUBBOCK,LBB,A,,,,,,,
2025/03/20,12915.0,A,NON-ATCT,NE,BFF,SCOTTSBLUFF,US,KBFF,SCOTTSBLUFF/WESTERN NEBRASKA RGNL/WM  B HEILIG FLD,ACE,,,,DENVER ARTCC,ZDV,C,,,,DENVER ARTCC,ZDV,C,,,,,,,
2025/03/20,26396.0,A,ATCT,WA,BFI,SEATTLE,US,KBFI,BOEING FLD/KING COUNTY INTL,ANM,F,BOEING,24,SEATTLE,S46,T,,,,SEATTLE,S46,T,,,,,,,
2025/03/20,18841.1,A,NON-ATCT,OK,BFK,BUFFALO,US,KBFK,BUFFALO MUNI,ASW,,,,KANSAS CITY ARTCC,ZKC,C,,,,KANSAS CITY ARTCC,ZKC,C,,,,,,,
2025/03/20,1291.0,A,ATCT-TRACON,CA,BFL,BAKERSFIELD,US,KBFL,MEADOWS FLD,AWP,F,BAKERSFIELD,0600-2300,BAKERSFIELD,BFL,A,L.A. CENTER ARTCC,ZLA,C,BAKERSFIELD,BFL,A,L.A. CENTER ARTCC,ZLA,C,BAKERSFIELD,F,0600-2300,2300-0600
2025/03/20,437.0,A,ATCT,AL,BFM,MOBILE,US,KBFM,MOBILE INTL,ASO,FCT,INTERNATIONAL,0700-1900 SUN; 0700-2200 MON; 0330-2200 TUE THRU FRI; 0400-1900 SAT.,MOBILE,MOB,A,HOUSTON ARTCC,ZHU,C,MOBILE,MOB,A,HOUSTON ARTCC,ZHU,C,,,,
2025/03/20,5110.0,A,NON-ATCT,IN,BFR,BEDFORD,US,KBFR,VIRGIL I GRISSOM MUNI,AGL,,,,LOUISVILLE,SDF,A,,,,LOUISVILLE,SDF,A,,,,,,,
2025/03/20,10992.5,A,NON-ATCT,MN,BFW,SILVER BAY,US,KBFW,SILVER BAY MUNI,AGL,,,,MINNEAPOLIS ARTCC,ZMP,C,,,,MINNEAPOLIS ARTCC,ZMP,C,,,,,,,
2025/03/20,23461.0,A,NON-ATCT,TX,BGD,BORGER,US,KBGD,HUTCHINSON COUNTY,ASW,,,,AMARILLO,AMA,A,ALBUQUERQUE ARTCC,ZAB,C,AMARILLO,AMA,A,ALBUQUERQUE ARTCC,ZAB,C,,,,
2025/03/20,3653.0,A,NON-ATCT,GA,BGE,BAINBRIDGE,US,KBGE,DECATUR COUNTY INDUSTRIAL AIR PARK,ASO,,,,TALLAHASSEE,TLH,A,JACKSONVILLE ARTCC,ZJX,C,TALLAHASSEE,TLH,A,JACKSONVILLE ARTCC,ZJX,C,,,,
2025/03/20,23250.0,A,NON-ATCT,TN,BGF,WINCHESTER,US,KBGF,WINCHESTER MUNI,ASO,,,,MEMPHIS ARTCC,ZME,C,,,,MEMPHIS ARTCC,ZME,C,,,,,,,
2025/03/20,14904.0,A,ATCT-TRACON,NY,BGM,BINGHAMTON,US,KBGM,GREATER BINGHAMTON/EDWIN A LINK FLD,AEA,F,BINGHAMTON,0600-0000,BINGHAMTON,BGM,A,NEW YORK ARTCC,ZNY,C,BINGHAMTON,BGM,A,NEW YORK ARTCC,ZNY,C,BINGHAMTON,F,0600-0000,0000-0600
2025/03/20,50068.6,A,NON-ATCT,AK,BGQ,BIG LAKE,US,PAGQ,BIG LAKE,AAL,,,,ANCHORAGE,A11,T,,,,ANCHORAGE,A11,T,,,,,,,
2025/03/20,7825.0,A,ATCT-TRACON,ME,BGR,BANGOR,US,KBGR,BANGOR INTL,ANE,F,BANGOR,24,BANGOR,BGR,A,,,,BANGOR,BGR,A,,,,BANGOR,F,24,
2025/03/20,7828.0,A,NON-ATCT,ME,BHB,BAR HARBOR,US,KBHB,HANCOCK COUNTY/BAR HARBOR,ANE,,,,BANGOR,BGR,A,,,,BANGOR,BGR,A,,,,,,,
2025/03/20,3657.1,A,NON-ATCT,GA,BHC,BAXLEY,US,KBHC,BAXLEY MUNI,ASO,,,,JACKSONVILLE ARTCC,ZJX,C,,,,JACKSONVILLE ARTCC,ZJX,C,,,,,,,
2025/03/20,12253.0,A,NON-ATCT,MT,BHK,BAKER,US,KBHK,BAKER MUNI,ANM,,,,SALT LAKE ARTCC,ZLC,C,,,,SALT LAKE ARTCC,ZLC,C,,,,,,,
2025/03/20,164.0,A,ATCT-TRACON,AL,BHM,BIRMINGHAM,US,KBHM,BIRMINGHAM-SHUTTLESWORTH INTL,ASO,F,BIRMINGHAM,24,BIRMINGHAM,BHM,A,,,,BIRMINGHAM,BHM,A,,,,BIRMINGHAM,F,24,
2025/03/20,21888.0,A,NON-ATCT,RI,BID,BLOCK ISLAND,US,KBID,BLOCK ISLAND STATE,ANE,,,,PROVIDENCE,PVD,A,BOSTON ARTCC,ZBW,C,PROVIDENCE,PVD,A,BOSTON ARTCC,ZBW,C,,,,
2025/03/20,12629.0,A,NON-ATCT,NE,BIE,BEATRICE,US,KBIE,BEATRICE MUNI,ACE,,,,MINNEAPOLIS ARTCC,ZMP,C,,,,MINNEAPOLIS ARTCC,ZMP,C,,,,,,,
2025/03/20,23876.0,A,ATCT,TX,BIF,FORT BLISS/EL PASO/,US,KBIF,BIGGS AAF (FORT BLISS),ASW,R,BIGGS,1500-0700Z++ MON-SUN.,EL PASO,ELP,A,,,,EL PASO,ELP,A,,,,,,,
2025/03/20,50146.0,A,ATCT,AK,BIG,DELTA JUNCTION FT GREELY,US,PABI,ALLEN AAF,AAL,R,ALLEN TOWER,1715- 0100Z++ MON-FRI EXCP  FED HOLS.,ANCHORAGE ARTCC,ZAN,C,,,,ANCHORAGE ARTCC,ZAN,C,,,,,,,
2025/03/20,1327.0,A,NON-ATCT,CA,BIH,BISHOP,US,KBIH,BISHOP,AWP,,,,OAKLAND ARTCC,ZOA,C,,,,OAKLAND ARTCC,ZOA,C,,,,,,,
2025/03/20,3668.1,A,NON-ATCT,GA,BIJ,BLAKELY,US,KBIJ,EARLY COUNTY,ASO,,,,CAIRNS,OZR,A,JACKSONVILLE ARTCC,ZJX,C,CAIRNS,OZR,A,JACKSONVILLE ARTCC,ZJX,C,,,,
2025/03/20,12265.0,A,ATCT-TRACON,MT,BIL,BILLINGS,US,KBIL,BILLINGS LOGAN INTL,ANM,F,BILLINGS,24,BILLINGS,BIL,A,,,,BILLINGS,BIL,A,,,,BILLINGS,F,24,
2025/03/20,17265.0,A,ATCT-TRACON,ND,BIS,BISMARCK,US,KBIS,BISMARCK MUNI,AGL,F,BISMARCK,0600-2400,BISMARCK,BIS,A,MINNEAPOLIS ARTCC,ZMP,C,BISMARCK,BIS,A,MINNEAPOLIS ARTCC,ZMP,C,BISMARCK,F,0600-2400,2400-0600
2025/03/20,9925.0,A,NON-ATCT,MI,BIV,HOLLAND,US,KBIV,WEST MICHIGAN RGNL,AGL,,,,GREAT LAKES,AZO,A,CHICAGO ARTCC,ZAU,C,GREAT LAKES,AZO,A,CHICAGO ARTCC,ZAU,C,,,,
2025/03/20,11147.0,A,ATCT,MS,BIX,BILOXI,US,KBIX,KEESLER AFB,ASO,A,KEESLER,"MON-FRI 1400-0500Z++, SAT-SUN 1700-2300Z++, CLSD HOL. UNIT TRAINING ASSEMBLES SUN 1900-0500Z++.",GULFPORT,GPT,A,HOUSTON ARTCC,ZHU,C,GULFPORT,GPT,A,HOUSTON ARTCC,ZHU,C,,,,
2025/03/20,2569.0,A,ATCT,CO,BJC,DENVER,US,KBJC,ROCKY MOUNTAIN METRO,ANM,F,METRO,0600-2200,DENVER,D01,T,,,,DENVER,D01,T,,,,,,,
2025/03/20,10546.0,A,NON-ATCT,MN,BJI,BEMIDJI,US,KBJI,BEMIDJI RGNL,AGL,,,,MINNEAPOLIS ARTCC,ZMP,C,,,,MINNEAPOLIS ARTCC,ZMP,C,,,,,,,
2025/03/20,18722.21,A,NON-ATCT,OH,BJJ,WOOSTER,US,KBJJ,WAYNE COUNTY,AGL,,,,CLEVELAND,CLE,A,CLEVELAND ARTCC,ZOB,C,CLEVELAND,CLE,A,CLEVELAND ARTCC,ZOB,C,,,,
2025/03/20,23481.0,A,NON-ATCT,TX,BKD,BRECKENRIDGE,US,KBKD,STEPHENS COUNTY,ASW,,,,FORT WORTH ARTCC,ZFW,C,,,,FORT WORTH ARTCC,ZFW,C,,,,,,,
2025/03/20,19358.0,A,NON-ATCT,OR,BKE,BAKER CITY,US,KBKE,BAKER CITY MUNI,ANM,,,,SALT LAKE ARTCC,ZLC,C,,,,SALT LAKE ARTCC,ZLC,C,,,,,,,
2025/03/20,2517.41,A,ATCT,CO,BKF,AURORA,US,KBKF,BUCKLEY SPACE FORCE BASE,ANM,A,BUCKLEY,"OPR 1330-0530Z++ TUE-SAT, 1500-2300Z++ SUN-MON.",DENVER,D01,T,,,,DENVER,D01,T,,,,,,,
2025/03/20,52302.1,A,ATCT,HI,BKH,"KEKAHA,KAUAI",US,PHBK,BARKING SANDS PMRF,AWP,N,NAVY BARKING SANDS,"0700-1800 MON-FRI EXC HOL, OT BY OPE NEC ONLY.",HCF CENTER,ZHN,C,,,,HCF CENTER,ZHN,C,,,,,,,
2025/03/20,17757.0,A,ATCT,OH,BKL,CLEVELAND,US,KBKL,BURKE LAKEFRONT,AGL,FCT,LAKEFRONT,0700 MON TO 2300 FRI; 0700-2300 SAT; SUN 0800-0000,CLEVELAND,CLE,A,,,,CLEVELAND,CLE,A,,,,,,,
2025/03/20,18817.1,A,NON-ATCT,OK,BKN,BLACKWELL,US,KBKN,BLACKWELL-TONKAWA MUNI,ASW,,,,KANSAS CITY ARTCC,ZKC,C,,,,KANSAS CITY ARTCC,ZKC,C,,,,,,,
2025/03/20,23852.0,A,NON-ATCT,TX,BKS,FALFURRIAS,US,KBKS,BROOKS COUNTY,ASW,,,,KINGSVILLE,NQI,A,HOUSTON ARTCC,ZHU,C,KINGSVILLE,NQI,A,HOUSTON ARTCC,ZHU,C,,,,
