EFF_DATE,ASOS_AWOS_ID,ASOS_AWOS_TYPE,STATE_CODE,CITY,COUNTRY_CODE,COMMISSIONED_DATE,NAVAID_FLAG,LAT_DEG,LAT_MIN,LAT_SEC,LAT_HEMIS,LAT_DECIMAL,LONG_DEG,LONG_MIN,LONG_SEC,LONG_HEMIS,LONG_DECIMAL,ELEV,SURVEY_METHOD_CODE,PHONE_NO,SECOND_PHONE_NO,SITE_NO,SITE_TYPE_CODE,REMARK
2025/03/20,3W7,AWOS-3PT,WA,ELECTRIC CITY,US,2024/03/21,N,47.0,55.0,18.97,N,47.92193611,119.0,4.0,37.66,W,-119.07712777,1617.0,E,509-631-8955,,26193.1,A,
2025/03/20,40U,AWOS-3PT,UT,MANILA,US,2019/08/27,N,40.0,59.0,15.99,N,40.987775,109.0,40.0,37.27,W,-109.67701944,6132.0,S,435-784-3123,,25190.1,A,
2025/03/20,41U,AWOS-3PT,UT,MANTI,US,2013/10/21,N,39.0,19.0,56.31,N,39.33230833,111.0,36.0,50.31,W,-111.613975,5484.0,E,435-283-4624,,25194.0,A,
2025/03/20,42A,AWOS-3PT,AR,MELBOURNE,US,2023/10/05,N,36.0,4.0,14.09,N,36.07058055,91.0,49.0,40.26,W,-91.82785,762.0,E,870-916-2768,,1080.0,A,
2025/03/20,42J,AWOS-3,FL,KEYSTONE HEIGHTS,US,2005/06/30,N,29.0,50.0,42.8014,N,29.84522261,82.0,2.0,43.8058,W,-82.04550161,28.0,S,352-473-8273,,3262.0,A,
2025/03/20,42PN,AWOS-A,PA,PITTSBURGH,US,,N,40.0,27.0,23.06,N,40.45640555,80.0,0.0,15.52,W,-80.00431111,,,412-442-2213,,21248.19,H,
2025/03/20,46D,AWOS-3,ND,CARRINGTON,US,,N,47.0,27.0,4.0,N,47.45111111,99.0,9.0,4.8,W,-99.15133333,1606.5,E,701-652-1875,,17280.0,A,
2025/03/20,46U,AWOS-3,WY,ALPINE,US,2015/06/25,N,43.0,10.0,37.7705,N,43.17715847,111.0,2.0,3.256,W,-111.03423777,5634.8,S,307-654-2004,,27733.12,A,
2025/03/20,48A,AWOS-3PT,GA,COCHRAN,US,,N,32.0,23.0,57.6366,N,32.3993435,83.0,16.0,42.7612,W,-83.27854477,345.2,S,478-271-5897,,3724.0,A,
2025/03/20,48I,AWOS-3PT,WV,SUTTON,US,2015/08/20,N,38.0,41.0,3.1,N,38.68419444,80.0,38.0,58.3,W,-80.64952777,1263.0,E,304-765-7805,,26908.0,A,
2025/03/20,49A,AWOS-3,GA,ELLIJAY,US,2010/05/09,N,34.0,37.0,48.3,N,34.63008333,84.0,31.0,37.63,W,-84.52711944,1465.0,S,706 276-4513,,3782.5,A,
2025/03/20,49B,AWOS-3P,SD,STURGIS,US,,N,44.0,25.0,6.21,N,44.41839166,103.0,22.0,47.61,W,-103.37989166,3237.0,E,605-347-3356,,22808.2,A,
2025/03/20,49T,AWOS-3,TX,DALLAS,US,1997/10/02,N,32.0,46.0,24.0,N,32.77333333,96.0,48.0,1.0,W,-96.80027777,,,214-670-1243,,23710.18,H,AWOS TEMP UNRELIABLE.; AWOS FREQ OTS INDEFLY.
2025/03/20,4A6,AWOS-3PT,AL,SCOTTSBORO,US,2011/03/10,N,34.0,41.0,13.9787,N,34.6872163,86.0,0.0,18.2589,W,-86.00507191,647.8,S,256-259-1148,,509.1,A,
2025/03/20,4A9,AWOS-3PT,AL,FORT PAYNE,US,1993/12/15,N,34.0,28.0,25.3,N,34.47369444,85.0,43.0,17.05,W,-85.72140277,877.0,,256-845-5397,,328.1,A,
2025/03/20,4B8,AWOS-3PT,CT,PLAINVILLE,US,2023/08/11,N,41.0,41.0,25.9,N,41.69052777,72.0,51.0,58.5,W,-72.86625,198.0,E,860-351-5362,,2880.0,A,
2025/03/20,4BM,AWOS-3,CO,WILKERSON PASS,US,2005/03/07,N,39.0,3.0,1.0,N,39.05027777,105.0,30.0,52.0,W,-105.51444444,11279.0,E,303-512-4418,,,,STAND-ALONE FACILITY NOT ASSOCIATED WITH AN AIRPORT OR NAVAID.; (ELEV) MSL
2025/03/20,4F2,AWOS-3PT,TX,CARTHAGE,US,2019/02/07,N,32.0,10.0,47.885,N,32.17996805,94.0,17.0,51.36,W,-94.2976,241.0,E,903-690-0511,,23565.1,A,
2025/03/20,4I3,AWOS-3,OH,MOUNT VERNON,US,1996/11/29,N,40.0,19.0,36.46,N,40.32679444,82.0,31.0,12.39,W,-82.52010833,1184.0,E,740-397-6297,,18237.1,A,
2025/03/20,4I9,AWOS-3PT,OH,MOUNT GILEAD,US,2024/12/19,N,40.0,31.0,28.283,N,40.52452305,82.0,51.0,0.22,W,-82.85006111,1085.8,E,419-947-1039,,18230.0,A,
2025/03/20,4KA,AWOS-3P,AK,TUNUNAK,US,2022/03/09,N,60.0,34.0,7.9,N,60.56886111,165.0,14.0,54.5,W,-165.24847222,59.0,E,907-269-2788,,50773.0,A,
2025/03/20,4M3,AWOS-2,AR,CARLISLE,US,2018/11/08,N,34.0,48.0,15.01,N,34.80416944,91.0,42.0,26.0,W,-91.70722222,234.0,E,870-552-1445,,913.0,A,
2025/03/20,4M9,AWOS-3T,AR,CORNING,US,,N,36.0,24.0,29.2,N,36.40811111,90.0,39.0,0.7,W,-90.65019444,292.0,,870-857-9702,,926.2,A,
2025/03/20,4MR,ASOS,NM,MELROSE,US,2015/06/25,N,34.0,30.0,0.0,N,34.5,103.0,47.0,24.0,W,-103.79,4350.0,E,575-784-2748,,,,AWOS -3 PHONE: (928) 524-7839
2025/03/20,4O4,AWOS-3,OK,IDABEL,US,,N,33.0,54.0,48.0428,N,33.91334522,94.0,51.0,16.5261,W,-94.85459058,472.9,S,580-286-2217,,19037.2,A,
2025/03/20,4R5,AWOS-3PT,WI,LA POINTE,US,2016/09/14,N,46.0,47.0,19.429,N,46.78873027,90.0,45.0,21.752,W,-90.75604222,637.0,,715-747-5519,,27335.0,A,
2025/03/20,4S1,AWOS-3,OR,GOLD BEACH,US,2008/10/01,N,42.0,25.0,4.0,N,42.41777777,124.0,25.0,24.0,W,-124.42333333,20.0,E,541-247-2518,,19453.0,A,
2025/03/20,4S2,AWOS-3,OR,HOOD RIVER,US,2004/06/14,N,45.0,40.0,28.4,N,45.67455555,121.0,32.0,5.72,W,-121.53492222,,,541-386-2386,,19473.0,A,
2025/03/20,4U6,AWOS-2,MT,CIRCLE,US,2018/03/29,N,47.0,25.0,10.0589,N,47.4194608,105.0,33.0,50.649,W,-105.56406916,2441.0,E,406-485-3760,,12298.0,A,
2025/03/20,4V0,AWOS-3PT,CO,RANGELY,US,2014/09/18,N,40.0,5.0,44.0907,N,40.09558075,108.0,45.0,42.9994,W,-108.76194427,5250.8,E,970-878-3979,,2710.3,A,
2025/03/20,4V1,AWOS-3PT,CO,WALSENBURG,US,2009/02/18,N,37.0,41.0,38.8455,N,37.69412375,104.0,47.0,17.0593,W,-104.78807202,6056.0,S,719-738-1053,,2751.0,A,
2025/03/20,4V9,AWOS-3PT,NE,NELIGH,US,2024/05/16,N,42.0,6.0,39.22,N,42.11089444,98.0,2.0,27.41,W,-98.04094722,1790.0,E,402-887-5233,,12826.0,A,
2025/03/20,4WN7,AWOS-2,WI,GREEN BAY,US,,N,44.0,28.0,17.1,N,44.47141666,87.0,59.0,43.4,W,-87.99538888,620.0,E,,,27234.1,H,
2025/03/20,54A,AWOS-3PT,FL,PLACIDA,US,2017/10/01,N,26.0,51.0,36.36,N,26.8601,82.0,14.0,48.44,W,-82.24678888,14.0,E,941-725-0701,,,,54A AWOS-3PT IS ASSOCIATED WITH CORAL CREEK AIRPORT FA54.
2025/03/20,54J,AWOS-3P,FL,DEFUNIAK SPRINGS,US,2012/10/10,N,30.0,43.0,52.17,N,30.73115833,86.0,9.0,15.2,W,-86.15422222,287.0,E,850-892-0147,,3153.0,A,
2025/03/20,57C,AWOS-3PT,WI,EAST TROY,US,,N,42.0,47.0,49.0,N,42.79694444,88.0,21.0,53.5674,W,-88.36487983,848.5,,262-642-1845,,27168.1,A,
2025/03/20,59B,AWOS-3,ME,JACKMAN,US,2009/12/17,N,45.0,37.0,56.52,N,45.63236666,70.0,15.0,0.49,W,-70.25013611,1190.0,E,,,8050.0,A,
2025/03/20,5A6,AWOS-3PT,MS,WINONA,US,2015/01/08,N,33.0,27.0,36.93,N,33.46025833,89.0,43.0,54.91,W,-89.73191944,348.0,E,662-283-2172,,11492.0,A,
2025/03/20,5A9,AWOS-3PT,GA,WARM SPRINGS,US,2022/10/12,N,32.0,56.0,10.41,N,32.936225,84.0,41.0,50.03,W,-84.69723055,882.0,E,706-655-2005,,4086.0,A,
2025/03/20,5B2,AWOS-3,NY,SARATOGA SPRINGS,US,1991/12/05,N,43.0,2.0,53.3074,N,43.04814094,73.0,51.0,42.5562,W,-73.86182116,433.9,S,518-884-9289,,16100.2,A,
2025/03/20,5C1,AWOS-3,TX,SAN ANTONIO,US,,N,29.0,43.0,36.2364,N,29.72673233,98.0,41.0,47.061,W,-98.69640583,1432.5,S,830-755-9099,,24695.0,A,
2025/03/20,5H4,AWOS-3,ND,HARVEY,US,,N,47.0,47.0,28.4,N,47.79122222,99.0,55.0,54.3,W,-99.93175,1607.2,,701-324-2058,,17355.0,A,
2025/03/20,5K2,AWOS-3PT,KS,TRIBUNE,US,,N,38.0,26.0,54.55,N,38.44848611,101.0,45.0,6.65,W,-101.75184722,3606.0,S,620-376-2336,,6937.2,A,
2025/03/20,5R8,AWOS-3PT,LA,DE QUINCY,US,,N,30.0,26.0,12.3,N,30.43675,93.0,28.0,10.6,W,-93.46961111,82.8,E,337-786-1518,,7490.11,A,
2025/03/20,5SM,AWOS-3,CO,SUNLIGHT MOUNTAIN,US,2005/03/02,N,39.0,25.0,32.0,N,39.42555555,107.0,22.0,45.0,W,-107.37916666,10603.0,,970-384-3380,,,,STAND-ALONE FACILITY NOT ASSOCIATED WITH AN ARPT OR NAVAID.; AWOS VISIBILITY UNRELIABLE INDEFLY.
2025/03/20,5T9,AWOS-3,TX,EAGLE PASS,US,2014/09/18,N,28.0,51.0,23.88,N,28.85663333,100.0,30.0,53.91,W,-100.514975,887.0,E,830-757-6795,,23794.0,A,
2025/03/20,60R,AWOS-3PT,TX,NAVASOTA,US,2023/06/30,N,30.0,22.0,12.369,N,30.3701025,96.0,6.0,44.144,W,-96.11226222,220.0,S,936-825-0798,,24403.0,A,
2025/03/20,63S,AWOS-3,WA,COLVILLE,US,2020/03/26,N,48.0,32.0,33.7575,N,48.54271041,117.0,52.0,49.2536,W,-117.88034822,1875.1,E,509-684-8994,,26165.0,A,
2025/03/20,65S,AWOS-3PT,ID,BONNERS FERRY,US,,N,48.0,43.0,31.05,N,48.72529166,116.0,17.0,35.27,W,-116.29313055,2319.0,,208-267-3995,,4153.0,A,
2025/03/20,66R,AWOS-3,TX,COLUMBUS,US,,N,29.0,38.0,17.52,N,29.6382,96.0,30.0,49.44,W,-96.51373333,230.0,,979-732-2514,,23638.12,A,
2025/03/20,67L,AWOS-2,NV,MESQUITE,US,2015/08/20,N,36.0,50.0,13.0867,N,36.83696852,114.0,3.0,20.248,W,-114.05562444,1972.0,S,702-345-7634,,13089.7,A,
2025/03/20,6A1,AWOS-3,GA,BUTLER,US,,N,32.0,34.0,23.88,N,32.5733,84.0,14.0,49.2,W,-84.247,,,478-862-2966,,3688.0,A,
2025/03/20,6A2,AWOS-3,GA,GRIFFIN,US,,N,33.0,13.0,37.1,N,33.22697222,84.0,16.0,29.8,W,-84.27494444,958.4,E,770-227-3934,,3820.0,A,
2025/03/20,6A4,AWOS-3,TN,MOUNTAIN CITY,US,1993/11/18,N,36.0,24.0,58.7852,N,36.41632922,81.0,49.0,34.1536,W,-81.82615377,2234.4,S,423-727-4365,,23115.0,A,
2025/03/20,6B0,AWOS-3,VT,MIDDLEBURY,US,2014/06/18,N,43.0,59.0,19.5499,N,43.98876386,73.0,5.0,42.4868,W,-73.09513522,489.3,S,802-388-0255,,25483.1,A,
2025/03/20,6B9,AWOS-3P,NY,SKANEATELES,US,2016/07/21,N,42.0,54.0,50.77,N,42.91410277,76.0,26.0,34.21,W,-76.44283611,1000.0,E,315-685-5790,,16191.1,A,
2025/03/20,6E5,AWOS-3P,SD,DESMET,US,,N,44.0,25.0,56.8,N,44.43244444,97.0,33.0,34.88,W,-97.55968888,1722.1,E,605-860-2233,,22656.1,A,
2025/03/20,6I2,AWOS-3P,KY,SPRINGFIELD,US,2007/09/11,N,37.0,38.0,6.69,N,37.63519166,85.0,14.0,30.19,W,-85.24171944,845.0,S,859-336-0340,,7369.31,A,
2025/03/20,6K4,AWOS-3PT,OK,FAIRVIEW,US,,N,36.0,17.0,22.83,N,36.289675,98.0,28.0,26.84,W,-98.47412222,1264.0,S,,,18964.1,A,
2025/03/20,6K8,AWOS-3P,AK,TOK,US,2022/03/21,N,63.0,19.0,40.22,N,63.32783888,142.0,56.0,58.89,W,-142.94969166,1678.0,E,907-269-2706,,50764.72,A,
2025/03/20,6L4,AWOS-3PT,WV,LOGAN,US,2014/07/28,N,37.0,51.0,18.9,N,37.85525,81.0,54.0,53.8,W,-81.91494444,1655.0,,304-752-0814,,26720.0,A,
2025/03/20,6P9,AWOS-3PT,TX,RANGER,US,2011/08/19,N,32.0,25.0,45.71,N,32.42936388,98.0,35.0,45.29,W,-98.59591388,1476.4,S,254-647-3618,,,,"AWOS LCTD AT COOK CANYON RANCH, RANGER, TX (TA25)."
2025/03/20,6R3,AWOS-3,TX,CLEVELAND,US,,N,30.0,21.0,28.7,N,30.35797222,95.0,0.0,25.31,W,-95.00703055,150.0,E,281-593-1754,,23619.0,A,
2025/03/20,6S0,AWOS-3,MT,BIG TIMBER,US,2017/01/05,N,45.0,48.0,22.54,N,45.80626111,109.0,58.0,24.87,W,-109.973575,4472.0,S,406-932-6051,,12262.0,A,
2025/03/20,6S2,AWOS-3PT,OR,FLORENCE,US,2003/06/17,N,43.0,59.0,1.8195,N,43.98383875,124.0,6.0,35.8473,W,-124.10995758,48.0,,541-997-8664,,19443.0,A,
2025/03/20,6S8,AWOS-2,MT,LAUREL,US,,N,45.0,42.0,27.2056,N,45.70755711,108.0,45.0,40.3719,W,-108.76121441,3542.6,E,406-628-9867,,12422.0,A,
2025/03/20,74V,AWOS-3P,UT,ROOSEVELT,US,2003/10/24,N,40.0,16.0,47.7143,N,40.27992063,110.0,2.0,59.5863,W,-110.04988508,5172.0,S,435-722-4201,,25279.01,A,
2025/03/20,77S,AWOS-3,OR,CRESWELL,US,,N,43.0,55.0,56.55,N,43.932375,123.0,0.0,21.31,W,-123.00591944,568.0,E,541 895 2349,,19414.1,A,
2025/03/20,79J,ASOS,AL,ANDALUSIA,US,,N,31.0,18.0,30.1,N,31.30836111,86.0,23.0,32.0,W,-86.39222222,310.2,S,334-222-9770,,124.0,A,
2025/03/20,79PN,AWOS-3,PA,DANVILLE,US,2010/06/15,N,40.0,58.0,2.39,N,40.96733055,76.0,36.0,25.75,W,-76.60715277,669.0,E,570-271-8192,,20204.02,H,
2025/03/20,79S,AWOS-3PT,MT,FORT BENTON,US,2009/03/24,N,47.0,50.0,38.02,N,47.84389444,110.0,38.0,7.69,W,-110.63546944,2858.0,E,406-622-5976,,12360.0,A,
2025/03/20,7AK,AWOS-3P,AK,AKUTAN,US,2014/02/19,N,54.0,8.0,48.13,N,54.14670277,165.0,36.0,32.62,W,-165.60906111,120.0,S,907-302-3081,,50022.1,A,
2025/03/20,7BM,AWOS-3,CO,BALD MOUNTAIN,US,2005/03/08,N,38.0,47.0,57.0,N,38.79916666,106.0,13.0,5.0,W,-106.21805555,9825.0,E,303-512-4419,,,,STAND-ALONE FACILITY NOT ASSOCIATED WITH AN ARPT OR NAVAID.
2025/03/20,7L2,AWOS-3,ND,LINTON,US,,N,46.0,13.0,14.3072,N,46.22064088,100.0,14.0,44.2459,W,-100.24562386,1778.6,,701-254-4965,,17392.0,A,
2025/03/20,7S0,AWOS-3,MT,RONAN,US,2018/03/29,N,47.0,34.0,3.43,N,47.56761944,114.0,5.0,59.43,W,-114.09984166,3086.0,E,406-676-2967,,12485.0,A,
2025/03/20,7S6,AWOS-3PT,MT,WHITE SULPHUR SPRINGS,US,2018/03/29,N,46.0,29.0,48.4389,N,46.49678858,110.0,54.0,49.1357,W,-110.9136488,5038.4,E,406-547-3511,,12558.1,A,
2025/03/20,7W4,AWOS-3,VA,BUMPASS,US,,N,37.0,58.0,0.46,N,37.96679444,77.0,44.0,40.93,W,-77.74470277,348.0,,540-872-0303,,25659.4,A,
2025/03/20,7W6,AWOS-3P,NC,ENGELHARD,US,2015/08/20,N,35.0,33.0,34.21,N,35.55950277,75.0,57.0,17.99,W,-75.95499722,1.0,,252-925-1136,,16702.1,A,
2025/03/20,81R,AWOS-3P,TX,SAN SABA,US,2020/12/17,N,31.0,13.0,55.6281,N,31.23211891,98.0,42.0,55.3631,W,-98.71537863,1242.1,S,325-372-6027,,24741.9,A,
2025/03/20,82C,AWOS-3,WI,NEW LISBON,US,,N,43.0,50.0,19.5602,N,43.83876672,90.0,8.0,15.8408,W,-90.13773355,907.9,,608-562-6153,,27420.1,A,
2025/03/20,82V,AWOS-3PT,WY,PINE BLUFFS,US,2003/11/07,N,41.0,9.0,3.065,N,41.15085138,104.0,7.0,43.529,W,-104.12875805,,,307-245-3613,,27864.3,A,
2025/03/20,8A0,AWOS-3PT,AL,ALBERTVILLE,US,,N,34.0,13.0,53.75,N,34.23159722,86.0,14.0,53.35,W,-86.24815277,1032.3,E,256-891-8259,,112.1,A,
2025/03/20,8A3,AWOS-3,TN,LIVINGSTON,US,1993/11/18,N,36.0,24.0,59.0449,N,36.41640136,85.0,18.0,21.817,W,-85.30606027,1354.8,S,931-823-3329,,23064.0,A,
2025/03/20,8A4,AWOS-3,IN,INDIANAPOLIS,US,,N,39.0,45.0,57.155,N,39.76587638,86.0,8.0,55.95,W,-86.148875,732.0,E,317-955-3160,,5370.8,H,
2025/03/20,8B0,AWOS-3PT,ME,RANGELEY,US,,N,44.0,59.0,23.9844,N,44.98999566,70.0,39.0,44.3724,W,-70.66232566,1809.4,S,207-864-5250,,8230.0,A,
2025/03/20,8CN,AWOS-1,CA,PINE VALLEY,US,,N,32.0,42.0,55.63,N,32.71545277,116.0,27.0,4.42,W,-116.45122777,3282.0,E,619-478-2213,,,,ADDNL CERTIFIED WX SENSOR ALL PRECIPITATION ACCUMULATION GAUGE.; 8CN AWOS-1 IS ASSOCIATED WITH PINE VALLEY BORDER PATROL STATION 80CN.
2025/03/20,8D4,AWOS-3PT,MI,SPARTA,US,2020/05/21,N,43.0,7.0,46.08,N,43.12946666,85.0,40.0,40.351,W,-85.67787527,748.0,E,616-887-6314,,10349.0,A,
2025/03/20,8T6,AWOS-3PT,TX,GEORGE WEST,US,2021/08/10,N,28.0,21.0,56.07,N,28.365575,98.0,7.0,2.46,W,-98.11735,177.0,E,361-449-1119,,23934.61,A,
2025/03/20,8V7,AWOS-3PT,CO,SPRINGFIELD,US,2022/04/04,N,37.0,27.0,17.1,N,37.45475,102.0,37.0,8.67,W,-102.619075,4393.0,E,719-563-1028,,2732.0,A,
2025/03/20,8W2,AWOS-3,VA,NEW MARKET,US,2013/11/12,N,38.0,39.0,21.545,N,38.65598472,78.0,42.0,30.585,W,-78.70849583,962.7,,540-740-3801,,25893.1,A,
2025/03/20,96D,AWOS-3PT,ND,WALHALLA,US,2014/11/13,N,48.0,56.0,26.06,N,48.94057222,97.0,54.0,9.99,W,-97.902775,953.0,,701-549-3402,,17484.4,A,
2025/03/20,98D,AWOS-2,SD,ONIDA,US,2010/03/24,N,44.0,42.0,15.9697,N,44.70443602,100.0,6.0,4.3749,W,-100.10121525,1877.4,S,617-262-3825,,22753.6,A,
2025/03/20,9A4,AWOS-3P,AL,COURTLAND,US,2010/12/16,N,34.0,39.0,33.9,N,34.65941666,87.0,20.0,56.1,W,-87.34891666,587.8,S,256-637-0903,,245.0,A,
2025/03/20,9A5,AWOS-3,GA,LAFAYETTE,US,,N,34.0,41.0,4.72,N,34.68464444,85.0,17.0,23.61,W,-85.28989166,770.0,E,706-639-1976,,3860.0,A,
2025/03/20,9D4,AWOS-2,PA,MYERSTOWN,US,2018/06/14,N,40.0,21.0,8.93,N,40.35248055,76.0,19.0,52.27,W,-76.33118611,154.0,E,717-866-2906,,21014.03,A,
2025/03/20,9D7,AWOS-3,ND,CANDO,US,,N,48.0,28.0,48.1,N,48.48002777,99.0,14.0,11.0,W,-99.23638888,1481.5,,701-968-3625,,17279.1,A,
2025/03/20,9K7,AWOS-3PT,KS,ELLSWORTH,US,2008/11/20,N,38.0,45.0,0.7063,N,38.75019619,98.0,13.0,53.9083,W,-98.23164119,1610.9,S,785-472-9746,,6574.0,A,
2025/03/20,9K8,AWOS-3PT,KS,KINGMAN,US,,N,37.0,40.0,15.0514,N,37.67084761,98.0,7.0,25.0846,W,-98.12363461,1596.0,S,620-532-1272,,6706.0,A,
2025/03/20,9MN,AWOS-3PT,MN,ROCHESTER,US,2011/03/02,N,44.0,1.0,11.125,N,44.01975694,92.0,28.0,59.016,W,-92.48306,1166.0,E,507-255-9417,,,,9MN AWOS IS ASSOCIATED WITH HELIPORT 99MN.
2025/03/20,9S2,AWOS-3PT,MT,SCOBEY,US,2023/11/08,N,48.0,48.0,28.58,N,48.80793888,105.0,26.0,9.89,W,-105.43608055,2415.0,E,406-487-9996,,12495.0,A,
2025/03/20,9S9,AWOS-3,OR,LEXINGTON,US,2004/09/30,N,45.0,27.0,18.4,N,45.45511111,119.0,41.0,9.26,W,-119.68590555,1618.0,,541-989-8557,,19500.5,A,
2025/03/20,9TE2,AWOS-3,TX,SONORA,US,,N,30.0,34.0,11.3,N,30.56980555,100.0,26.0,49.3,W,-100.44702777,2337.0,S,325-276-2771,,24826.22,A,
2025/03/20,9V6,AWOS-2,SD,MARTIN,US,,N,43.0,10.0,2.9911,N,43.16749752,101.0,42.0,57.3528,W,-101.71593133,3292.1,S,617-262-3825,,22729.2,A,
2025/03/20,9V9,AWOS-3P,SD,CHAMBERLAIN,US,,N,43.0,45.0,57.4,N,43.76594444,99.0,19.0,17.9,W,-99.32163888,1696.0,S,605-234-1437,,22641.02,A,
2025/03/20,9Y1,AWOS-3PT,ND,KILLDEER,US,2024/03/01,N,47.0,23.0,38.641,N,47.39406694,102.0,46.0,23.041,W,-102.77306694,2281.0,E,701-495-9104,,17372.0,A,
2025/03/20,A08,AWOS-3P,AL,MARION,US,2014/11/13,N,32.0,31.0,0.1,N,32.51669444,87.0,23.0,7.16,W,-87.38532222,215.0,E,334-683-4423,,428.21,A,
2025/03/20,A39,AWOS-3,AZ,MARICOPA,US,2016/05/11,N,32.0,59.0,15.169,N,32.98754694,111.0,55.0,17.728,W,-111.92159111,1283.0,E,520-568-7704,,751.55,A,
2025/03/20,AAA,AWOS-3,IL,LINCOLN,US,1993/01/07,N,40.0,9.0,31.3,N,40.15869444,89.0,20.0,6.1,W,-89.33502777,594.3,E,217-732-9605,,4822.0,A,
2025/03/20,AAF,ASOS,FL,APALACHICOLA,US,1998/09/03,N,29.0,43.0,36.5131,N,29.72680919,85.0,1.0,29.2893,W,-85.02480258,19.0,S,850-203-0001,,3025.0,A,
2025/03/20,AAO,ASOS,KS,WICHITA,US,1995/11/22,N,37.0,44.0,51.3,N,37.74758333,97.0,13.0,16.0,W,-97.22111111,1420.8,,316-636-2541,,6976.0,A,
2025/03/20,AAS,AWOS-3,KY,CAMPBELLSVILLE,US,1994/11/04,N,37.0,21.0,30.0,N,37.35833333,85.0,18.0,34.0,W,-85.30944444,920.5,S,270-789-1985,,7080.1,A,
2025/03/20,AAT,ASOS,CA,ALTURAS,US,,N,41.0,29.0,1.1237,N,41.48364547,120.0,33.0,41.2892,W,-120.56146922,4381.9,S,530-233-7171,,1234.0,A,
2025/03/20,ABE,ASOS,PA,ALLENTOWN,US,1997/02/26,N,40.0,39.0,28.6142,N,40.65794838,75.0,26.0,4.956,W,-75.43471,379.2,S,610-264-1765,,19673.0,A,
2025/03/20,ABI,ASOS,TX,ABILENE,US,1996/05/06,N,32.0,24.0,38.3598,N,32.4106555,99.0,40.0,55.4585,W,-99.6820718,1788.0,S,325-201-9467,,23287.0,A,
2025/03/20,ABQ,ASOS,NM,ALBUQUERQUE,US,1996/03/06,N,35.0,2.0,24.7,N,35.04019444,106.0,36.0,33.1,W,-106.60919444,5354.9,S,505-242-4044,,14532.0,A,
2025/03/20,ABR,ASOS,SD,ABERDEEN,US,1994/11/07,N,45.0,26.0,36.9825,N,45.44360625,98.0,24.0,49.5563,W,-98.41376563,1298.6,S,605-229-4512,,22603.0,A,
2025/03/20,ABY,ASOS,GA,ALBANY,US,2001/01/17,N,31.0,32.0,10.9875,N,31.53638541,84.0,11.0,44.8695,W,-84.19579708,192.2,S,229-434-7494,,3616.0,A,
2025/03/20,ACB,AWOS-3P,MI,BELLAIRE,US,1996/08/15,N,44.0,59.0,12.1134,N,44.98669816,85.0,12.0,7.987,W,-85.20221861,619.2,S,231-533-8941,,9562.0,A,
2025/03/20,ACJ,AWOS-3,GA,AMERICUS,US,1995/08/10,N,32.0,6.0,38.877,N,32.11079916,84.0,11.0,19.853,W,-84.18884805,468.4,E,770-847-7993,,3623.0,A,
2025/03/20,ACK,ASOS,MA,NANTUCKET,US,1998/01/15,N,41.0,15.0,14.7403,N,41.25409452,70.0,3.0,32.1589,W,-70.05893302,37.4,S,508-325-6082,,9110.0,A,
2025/03/20,ACP,AWOS-3PT,LA,OAKDALE,US,,N,30.0,44.0,48.9542,N,30.74693172,92.0,41.0,13.0277,W,-92.68695213,98.4,S,318-215-9728,,7682.2,A,
2025/03/20,ACQ,AWOS-3,MN,WASECA,US,2002/09/01,N,44.0,4.0,12.75,N,44.07020833,93.0,33.0,12.4,W,-93.55344444,1112.0,S,507-835-3657,,11055.1,A,
2025/03/20,ACT,ASOS,TX,WACO,US,1993/07/01,N,31.0,36.0,41.0,N,31.61138888,97.0,13.0,50.0,W,-97.23055555,516.0,E,254-759-3065,,24976.0,A,
2025/03/20,ACV,ASOS,CA,ARCATA/EUREKA,US,2001/02/08,N,40.0,58.0,50.0,N,40.98055555,124.0,6.0,17.1457,W,-124.10476269,206.1,S,707-839-7429,,1255.1,A,
2025/03/20,ACY,ASOS,NJ,ATLANTIC CITY,US,,N,39.0,27.0,27.3,N,39.45758333,74.0,34.0,37.8,W,-74.57716666,74.8,E,609-277-2644,,13487.0,A,
2025/03/20,ACZ,AWOS-3P,NC,WALLACE,US,2022/12/30,N,34.0,42.0,59.21,N,34.71644722,78.0,0.0,17.07,W,-78.00474166,35.0,S,910-285-0419,,17178.1,A,
2025/03/20,ADC,AWOS-3PT,MN,WADENA,US,1999/12/02,N,46.0,26.0,59.802,N,46.449945,95.0,12.0,38.9953,W,-95.21083202,1368.0,E,218-631-7774,,11047.01,A,
2025/03/20,ADF,AWOS-3PT,AR,ARKADELPHIA,US,,N,34.0,5.0,59.3,N,34.09980555,93.0,3.0,57.9,W,-93.06608333,181.5,E,870-403-0945,,861.1,A,(COMM_DECOMM_DATE) AWSS.
2025/03/20,ADG,ASOS,MI,ADRIAN,US,1998/03/13,N,41.0,52.0,4.2833,N,41.86785647,84.0,4.0,46.0097,W,-84.07944713,801.1,S,517-265-9089,,9501.0,A,
2025/03/20,ADH,AWOS-3PT,OK,ADA,US,,N,34.0,48.0,15.3431,N,34.80426197,96.0,40.0,16.3191,W,-96.67119975,1015.9,S,580-332-6222,,18771.0,A,
2025/03/20,ADK,AWOS-3P,AK,ADAK ISLAND,US,1997/02/24,N,51.0,53.0,18.5114,N,51.88847538,176.0,37.0,54.4868,W,-176.63180188,11.3,S,907-592-8207,,50009.0,A,
